Code zone,Code Produit,Code année,Emission de CO2
107,67292,2015,2975.4307
107,67292,2016,2980.7821
107,67292,2017,2984.4275
107,67292,2018,2988.034
107,67292,2019,2988.034
107,6750,2015,23655.2613
107,6750,2016,23655.6804
107,6750,2017,23655.6804
107,6750,2018,23655.6804
107,6750,2019,23655.6804
107,6751,2015,0.0
107,6751,2016,0.0
107,6751,2017,0.0
107,6751,2018,0.0
107,6751,2019,0.0
107,6993,2015,84.0565
107,6993,2016,1.6576
107,6993,2017,126.5125
107,6993,2018,10.9081
107,6993,2019,7.7131
107,6994,2015,593.5099
107,6994,2016,644.7536
107,6994,2017,776.0975
107,6994,2018,613.2818
107,6994,2019,636.9764
98,67292,2015,11.7178
98,67292,2016,11.7178
98,67292,2017,11.7178
98,67292,2018,11.7178
98,67292,2019,11.7178
98,6750,2015,0.0
98,6750,2016,453.6125
98,6750,2017,453.6125
98,6750,2018,453.6125
98,6750,2019,453.6125
98,6751,2015,-1510.9160000000002
98,6751,2016,-4809.6327
98,6751,2017,-4809.6327
98,6751,2018,-4809.6327
98,6751,2019,-4809.6327
98,6993,2015,0.0
98,6993,2016,0.0
98,6993,2017,0.0
98,6993,2018,0.0
98,6993,2019,0.0
98,6994,2015,678.8584
98,6994,2016,678.4639
98,6994,2017,671.1757
98,6994,2018,687.3437
98,6994,2019,686.6882
49,6750,2015,0.0
49,6750,2016,0.0
49,6750,2017,0.0
49,6750,2018,0.0
49,6750,2019,0.0
49,6751,2015,-12709.8107
49,6751,2016,-3049.2
49,6751,2017,-3049.2
49,6751,2018,-3049.2
49,6751,2019,-3049.2
49,6993,2015,0.0
49,6993,2016,0.0
49,6993,2017,0.0
49,6993,2018,0.0
49,6993,2019,0.0
49,6994,2015,1862.464
49,6994,2016,2619.7491
49,6994,2017,2527.1003
49,6994,2018,2393.9221
49,6994,2019,2550.4052
54,67292,2015,1150.5918
54,67292,2016,1141.6488
54,67292,2017,1140.8538
54,67292,2018,1139.6937
54,67292,2019,1139.6937
54,6750,2015,0.0
54,6750,2016,2260.8729
54,6750,2017,2260.8729
54,6750,2018,2260.8729
54,6750,2019,2260.8729
54,6751,2015,-3105.3669
54,6751,2016,-2544.3042
54,6751,2017,-2544.3042
54,6751,2018,-2544.3042
54,6751,2019,-2544.3042
54,6993,2015,0.9448
54,6993,2016,0.0
54,6993,2017,0.0
54,6993,2018,0.6611
54,6993,2019,0.0
54,6994,2015,1677.0699
54,6994,2016,1645.2526
54,6994,2017,1513.1232
54,6994,2018,1475.2506
54,6994,2019,1437.795
72,6750,2015,0.0
72,6750,2016,0.0
72,6750,2017,0.0
72,6750,2018,0.0
72,6750,2019,0.0
72,6751,2015,0.0
72,6751,2016,0.0059
72,6751,2017,0.0059
72,6751,2018,0.0059
72,6751,2019,0.0059
72,6993,2015,0.0
72,6993,2016,0.0
72,6993,2017,0.0
72,6993,2018,0.0
72,6993,2019,0.0
72,6994,2015,12.9434
72,6994,2016,15.2354
72,6994,2017,17.0955
72,6994,2018,15.4776
72,6994,2019,15.9777
55,6750,2015,0.0
55,6750,2016,0.0
55,6750,2017,0.0
55,6750,2018,0.0
55,6750,2019,0.0
55,6751,2015,-6.4398
55,6751,2016,-13.9262
55,6751,2017,-13.9262
55,6751,2018,-13.9262
55,6751,2019,-13.9262
55,6993,2015,0.0
55,6993,2016,0.0
55,6993,2017,0.0
55,6993,2018,0.0
55,6993,2019,0.0
55,6994,2015,5.8835
55,6994,2016,5.9935
55,6994,2017,5.8063
55,6994,2018,7.8898
55,6994,2019,8.2677
59,6750,2015,915.1512
59,6750,2016,182.8177
59,6750,2017,182.8177
59,6750,2018,182.8177
59,6750,2019,182.8177
59,6751,2015,0.0
59,6751,2016,0.0
59,6751,2017,0.0
59,6751,2018,0.0
59,6751,2019,0.0
59,6993,2015,0.0
59,6993,2016,0.0
59,6993,2017,0.0
59,6993,2018,0.0
59,6993,2019,0.0
59,6994,2015,3517.0662
59,6994,2016,3646.077
59,6994,2017,3803.3504
59,6994,2018,3719.0982
59,6994,2019,3740.3726
60,6750,2015,1142.5814
60,6750,2016,1142.5814
60,6750,2017,1142.5814
60,6750,2018,1142.5814
60,6750,2019,1142.5814
60,6751,2015,-61.5014
60,6751,2016,-61.5014
60,6751,2017,-61.5014
60,6751,2018,-61.5014
60,6751,2019,-61.5014
60,6993,2015,0.0
60,6993,2016,0.0
60,6993,2017,0.0
60,6993,2018,0.0
60,6993,2019,0.0
60,6994,2015,223.93400000000003
60,6994,2016,225.5682
60,6994,2017,223.8777
60,6994,2018,230.452
60,6994,2019,237.9714
225,6993,2015,0.0
225,6993,2016,0.0
225,6993,2017,0.0
225,6993,2018,0.0
225,6993,2019,0.0
225,6994,2015,4190.1721
225,6994,2016,2848.7058
225,6994,2017,2372.1689
225,6994,2018,2133.1351
225,6994,2019,1746.9763
58,67292,2015,107.2678
58,67292,2016,107.2678
58,67292,2017,107.2678
58,67292,2018,107.2678
58,67292,2019,107.2678
58,6750,2015,20347.6906
58,6750,2016,26042.4182
58,6750,2017,26042.4182
58,6750,2018,26042.4182
58,6750,2019,26042.4182
58,6751,2015,-3409.3808
58,6751,2016,0.0
58,6751,2017,0.0
58,6751,2018,0.0
58,6751,2019,0.0
58,6993,2015,0.0
58,6993,2016,0.0
58,6993,2017,0.0
58,6993,2018,0.0
58,6993,2019,0.0
58,6994,2015,727.8078
58,6994,2016,485.3325
58,6994,2017,546.6302
58,6994,2018,597.1939
58,6994,2019,560.8142
178,67292,2015,5.3239
178,67292,2016,5.3239
178,67292,2017,5.3239
178,67292,2018,5.3239
178,67292,2019,5.3239
178,6750,2015,822.2214
178,6750,2016,656.3847
178,6750,2017,656.3847
178,6750,2018,656.3847
178,6750,2019,656.3847
178,6751,2015,-446.3056
178,6751,2016,-214.8526
178,6751,2017,-214.8526
178,6751,2018,-214.8526
178,6751,2019,-214.8526
178,6993,2015,0.0
178,6993,2016,0.0
178,6993,2017,0.0
178,6993,2018,0.0
178,6993,2019,0.0
178,6994,2015,16.0808
178,6994,2016,17.2359
178,6994,2017,21.3436
178,6994,2018,22.1815
178,6994,2019,23.5432
203,67292,2015,457.8102
203,67292,2016,453.1409
203,67292,2017,447.5524
203,67292,2018,445.5523
203,67292,2019,445.5523
203,6750,2015,464.5491
203,6750,2016,807.8143
203,6750,2017,807.8143
203,6750,2018,807.8143
203,6750,2019,807.8143
203,6751,2015,-8784.7989
203,6751,2016,-15139.749
203,6751,2017,-15139.749
203,6751,2018,-15139.749
203,6751,2019,-15139.749
203,6993,2015,7.5332
203,6993,2016,0.0
203,6993,2017,1.8833
203,6993,2018,0.0
203,6993,2019,0.0
203,6994,2015,5981.001
203,6994,2016,6399.1763
203,6994,2017,6465.0203
203,6994,2018,6935.0219
203,6994,2019,6976.1444
63,67292,2015,2539.515
63,67292,2016,2509.4572
63,67292,2017,2507.8421
63,67292,2018,2525.6842
63,67292,2019,2525.6842
63,6750,2015,0.0
63,6750,2016,0.0
63,6750,2017,0.0
63,6750,2018,0.0
63,6750,2019,0.0
63,6751,2015,-8692.1618
63,6751,2016,-574.0618
63,6751,2017,-574.0618
63,6751,2018,-574.0618
63,6751,2019,-574.0618
63,6993,2015,7.1825
63,6993,2016,1.8902
63,6993,2017,2.1737
63,6993,2018,1.7009
63,6993,2019,10.395
63,6994,2015,361.0943
63,6994,2016,336.7741
63,6994,2017,332.7668
63,6994,2018,327.9221
63,6994,2019,323.7631
209,6750,2015,349.5296
209,6750,2016,347.6799
209,6750,2017,347.6799
209,6750,2018,347.6799
209,6750,2019,347.6799
209,6751,2015,-483.2281
209,6751,2016,-475.61300000000006
209,6751,2017,-475.61300000000006
209,6751,2018,-475.61300000000006
209,6751,2019,-475.61300000000006
209,6993,2015,0.0
209,6993,2016,0.0
209,6993,2017,0.1265
209,6993,2018,0.0
209,6993,2019,0.6333
209,6994,2015,33.3067
209,6994,2016,60.9952
209,6994,2017,31.6833
209,6994,2018,23.7072
209,6994,2019,23.4948
231,67292,2015,40087.2858
231,67292,2016,39883.2599
231,67292,2017,39860.2767
231,67292,2018,39955.1323
231,67292,2019,39955.1323
231,6750,2015,0.0
231,6750,2016,59727.2867
231,6750,2017,59727.2867
231,6750,2018,59727.2867
231,6750,2019,59727.2867
231,6751,2015,-459348.34
231,6751,2016,-331408.0367
231,6751,2017,-331408.0367
231,6751,2018,-331408.0367
231,6751,2019,-331408.0367
231,6993,2015,71949.1929
231,6993,2016,49519.2911
231,6993,2017,90808.2573
231,6993,2018,60585.1456
231,6993,2019,57828.0979
231,6994,2015,49577.1459
231,6994,2016,47714.3392
231,6994,2017,47213.2441
231,6994,2018,47775.2351
231,6994,2019,47429.3563
238,67292,2015,6999.4346
238,67292,2016,6946.3483
238,67292,2017,6918.647
238,67292,2018,6859.5451
238,67292,2019,6859.5451
238,6750,2015,31379.165
238,6750,2016,31196.0308
238,6750,2017,31196.0308
238,6750,2018,31196.0308
238,6750,2019,31196.0308
238,6751,2015,-6801.887
238,6751,2016,-6342.9168
238,6751,2017,-6342.9168
238,6751,2018,-6342.9168
238,6751,2019,-6342.9168
238,6993,2015,7249.0475
238,6993,2016,10209.6961
238,6993,2017,4800.9584
238,6993,2018,6224.4128
238,6993,2019,4272.6256
238,6994,2015,603.3447
238,6994,2016,699.0688
238,6994,2017,734.1061
238,6994,2018,768.6937
238,6994,2019,794.9098
185,67292,2015,28416.4204
185,67292,2016,28650.4742
185,67292,2017,28723.6546
185,67292,2018,29176.1337
185,67292,2019,29176.1337
185,6750,2015,15185.104
185,6750,2016,34533.949
185,6750,2017,34533.949
185,6750,2018,34533.949
185,6750,2019,34533.949
185,6751,2015,-731109.2247
185,6751,2016,-622211.7411
185,6751,2017,-622211.7411
185,6751,2018,-622211.7411
185,6751,2019,-622211.7411
185,6993,2015,27602.5873
185,6993,2016,69651.4178
185,6993,2017,28482.1035
185,6993,2018,123488.8729
185,6993,2019,57075.9158
185,6994,2015,19076.7868
185,6994,2016,17854.4639
185,6994,2017,18218.4692
185,6994,2018,18691.3824
185,6994,2019,18269.9255
66,67292,2015,105.3373
66,67292,2016,106.3573
66,67292,2017,106.3573
66,67292,2018,106.3573
66,67292,2019,106.3573
66,6750,2015,0.0
66,6750,2016,0.0
66,6750,2017,0.0
66,6750,2018,0.0
66,6750,2019,0.0
66,6751,2015,-2654.3282
66,6751,2016,-2649.7285
66,6751,2017,-2649.7285
66,6751,2018,-2649.7285
66,6751,2019,-2649.7285
66,6993,2015,0.0
66,6993,2016,0.0
66,6993,2017,0.0
66,6993,2018,0.0
66,6993,2019,0.0
66,6994,2015,71.2809
66,6994,2016,65.8784
66,6994,2017,74.0497
66,6994,2018,74.5892
66,6994,2019,75.7114
67,67292,2015,6529.5355
67,67292,2016,6621.9898
67,67292,2017,6698.0261
67,67292,2018,6941.4619999999995
67,67292,2019,6941.4619999999995
67,6750,2015,7527.9158
67,6750,2016,0.0
67,6750,2017,0.0
67,6750,2018,0.0
67,6750,2019,0.0
67,6751,2015,-68681.9244
67,6751,2016,0.0
67,6751,2017,0.0
67,6751,2018,0.0
67,6751,2019,0.0
67,6993,2015,9.7429
67,6993,2016,18.7191
67,6993,2017,0.0
67,6993,2018,18.7315
67,6993,2019,23.1632
67,6994,2015,1262.5284
67,6994,2016,1234.129
67,6994,2017,1181.3368
67,6994,2018,1122.4695
67,6994,2019,1089.915
68,67292,2015,5256.2739
68,67292,2016,5254.0384
68,67292,2017,5253.9282
68,67292,2018,5254.9404
68,67292,2019,5254.9404
68,6750,2015,0.0
68,6750,2016,0.0
68,6750,2017,0.0
68,6750,2018,0.0
68,6750,2019,0.0
68,6751,2015,-66361.46
68,6751,2016,-67236.84
68,6751,2017,-67236.84
68,6751,2018,-67236.84
68,6751,2019,-67236.84
68,6993,2015,1.5088
68,6993,2016,0.0
68,6993,2017,0.0
68,6993,2018,0.0
68,6993,2019,1.1318
68,6994,2015,11066.2361
68,6994,2016,10687.0639
68,6994,2017,10560.3028
68,6994,2018,10584.3604
68,6994,2019,10450.2334
74,67292,2015,779.0295
74,67292,2016,783.8561
74,67292,2017,787.6721
74,67292,2018,797.1036
74,67292,2019,797.1036
74,6750,2015,5668.5457
74,6750,2016,5667.5916
74,6750,2017,5667.5916
74,6750,2018,5667.5916
74,6750,2019,5667.5916
74,6751,2015,0.0
74,6751,2016,0.0
74,6751,2017,0.0
74,6751,2018,0.0
74,6751,2019,0.0
74,6993,2015,373.7865
74,6993,2016,124.4709
74,6993,2017,177.083
74,6993,2018,21.8145
74,6993,2019,327.2436
74,6994,2015,97.2622
74,6994,2016,104.5197
74,6994,2017,74.867
74,6994,2018,114.6885
74,6994,2019,118.8126
75,6750,2015,527.5351
75,6750,2016,527.7191
75,6750,2017,527.7191
75,6750,2018,527.7191
75,6750,2019,527.7191
75,6751,2015,0.0
75,6751,2016,0.0
75,6751,2017,0.0
75,6751,2018,0.0
75,6751,2019,0.0
75,6993,2015,0.0
75,6993,2016,0.0
75,6993,2017,0.0
75,6993,2018,0.0
75,6993,2019,0.0
75,6994,2015,28.8575
75,6994,2016,30.0988
75,6994,2017,31.4783
75,6994,2018,33.9311
75,6994,2019,35.2275
73,6750,2015,0.0
73,6750,2016,0.0
73,6750,2017,0.0
73,6750,2018,0.0
73,6750,2019,0.0
73,6751,2015,0.0
73,6751,2016,0.0
73,6751,2017,0.0
73,6751,2018,0.0
73,6751,2019,0.0
73,6993,2015,0.0
73,6993,2016,0.0
73,6993,2017,0.0
73,6993,2018,0.0
73,6993,2019,0.0
73,6994,2015,43.172
73,6994,2016,74.1477
73,6994,2017,71.1034
73,6994,2018,56.4549
73,6994,2019,60.9549
81,67292,2015,94.2606
81,67292,2016,94.2886
81,67292,2017,94.7641
81,67292,2018,97.8166
81,67292,2019,97.8166
81,6750,2015,4204.0627
81,6750,2016,0.0
81,6750,2017,0.0
81,6750,2018,0.0
81,6750,2019,0.0
81,6751,2015,25104.2496
81,6751,2016,-25023.2323
81,6751,2017,-25023.2323
81,6751,2018,-25023.2323
81,6751,2019,-25023.2323
81,6993,2015,0.0
81,6993,2016,0.0
81,6993,2017,0.0
81,6993,2018,0.6416
81,6993,2019,0.0
81,6994,2015,592.3285
81,6994,2016,591.5816
81,6994,2017,609.8339
81,6994,2018,610.1437
81,6994,2019,614.4705
82,6750,2015,0.0
82,6750,2016,0.0
82,6750,2017,0.0
82,6750,2018,0.0
82,6750,2019,0.0
82,6751,2015,0.0
82,6751,2016,0.0
82,6751,2017,0.0
82,6751,2018,0.0
82,6751,2019,0.0
82,6993,2015,0.0
82,6993,2016,0.0
82,6993,2017,0.0
82,6993,2018,0.0
82,6993,2019,0.0
82,6994,2015,17.2085
82,6994,2016,18.7311
82,6994,2017,20.4024
82,6994,2018,21.7707
82,6994,2019,22.9757
84,67292,2015,1398.8929
84,67292,2016,1397.9702
84,67292,2017,1394.9608
84,67292,2018,1388.7153
84,67292,2019,1388.7153
84,6750,2015,0.0
84,6750,2016,0.0475
84,6750,2017,0.0475
84,6750,2018,0.0475
84,6750,2019,0.0475
84,6751,2015,0.0
84,6751,2016,0.0
84,6751,2017,0.0
84,6751,2018,0.0
84,6751,2019,0.0
84,6993,2015,12.1751
84,6993,2016,12.329
84,6993,2017,37.3671
84,6993,2018,16.7474
84,6993,2019,16.1837
84,6994,2015,196.0268
84,6994,2016,201.4679
84,6994,2017,208.3041
84,6994,2018,226.2605
84,6994,2019,227.3216
86,6750,2015,0.0
86,6750,2016,0.0
86,6750,2017,0.0
86,6750,2018,0.0
86,6750,2019,0.0
86,6751,2015,0.0
86,6751,2016,0.0
86,6751,2017,0.0
86,6751,2018,0.0
86,6751,2019,0.0
86,6993,2015,0.0
86,6993,2016,0.0
86,6993,2017,0.0
86,6993,2018,0.0
86,6993,2019,0.0
86,6994,2015,1.3556
86,6994,2016,1.2098
86,6994,2017,1.2021
86,6994,2018,17.3972
86,6994,2019,20.5871
85,6750,2015,0.0
85,6750,2016,0.0
85,6750,2017,0.0
85,6750,2018,0.0
85,6750,2019,0.0
85,6751,2015,-0.0992
85,6751,2016,-0.0926
85,6751,2017,-0.0926
85,6751,2018,-0.0926
85,6751,2019,-0.0926
85,6993,2015,0.0
85,6993,2016,0.0
85,6993,2017,0.0
85,6993,2018,0.0
85,6993,2019,0.0
85,6994,2015,125.5589
85,6994,2016,138.4291
85,6994,2017,146.1484
85,6994,2018,146.8493
85,6994,2019,149.3624
87,6750,2015,0.0
87,6750,2016,44.44
87,6750,2017,44.44
87,6750,2018,44.44
87,6750,2019,44.44
87,6751,2015,-99.2493
87,6751,2016,0.0
87,6751,2017,0.0
87,6751,2018,0.0
87,6751,2019,0.0
87,6993,2015,0.0
87,6993,2016,0.0
87,6993,2017,0.0
87,6993,2018,0.0
87,6993,2019,0.0
87,6994,2015,69.2298
87,6994,2016,64.6811
87,6994,2017,70.1287
87,6994,2018,75.5763
87,6994,2019,81.0239
88,6750,2015,0.0
88,6750,2016,0.0
88,6750,2017,0.0
88,6750,2018,0.0
88,6750,2019,0.0
88,6751,2015,0.0
88,6751,2016,-158.4
88,6751,2017,-158.4
88,6751,2018,-158.4
88,6751,2019,-158.4
88,6993,2015,0.0
88,6993,2016,0.0
88,6993,2017,0.0
88,6993,2018,0.0
88,6993,2019,0.0
89,6750,2015,8846.9404
89,6750,2016,4404.3014
89,6750,2017,4404.3014
89,6750,2018,4404.3014
89,6750,2019,4404.3014
89,6751,2015,-1134.3388
89,6751,2016,-1134.3388
89,6751,2017,-1134.3388
89,6751,2018,-1134.3388
89,6751,2019,-1134.3388
89,6993,2015,0.0
89,6993,2016,0.0
89,6993,2017,0.0
89,6993,2018,0.0
89,6993,2019,0.0
89,6994,2015,340.2512
89,6994,2016,358.5139
89,6994,2017,366.381
89,6994,2018,376.37800000000004
89,6994,2019,389.3307
90,67292,2015,951.1866
90,67292,2016,953.3559
90,67292,2017,957.7554
90,67292,2018,966.9726
90,67292,2019,966.9726
90,6750,2015,10152.7727
90,6750,2016,11439.912
90,6750,2017,11439.912
90,6750,2018,11439.912
90,6750,2019,11439.912
90,6751,2015,37.6127
90,6751,2016,-178.926
90,6751,2017,-178.926
90,6751,2018,-178.926
90,6751,2019,-178.926
90,6993,2015,1082.4582
90,6993,2016,1894.1876
90,6993,2017,1295.272
90,6993,2018,1079.8559
90,6993,2019,1831.1824
90,6994,2015,211.4361
90,6994,2016,224.1722
90,6994,2017,267.2167
90,6994,2018,382.2729
90,6994,2019,420.8418
61,67292,2015,0.5521
61,67292,2016,0.5521
61,67292,2017,0.5521
61,67292,2018,0.5521
61,67292,2019,0.5521
61,6750,2015,3831.3629
61,6750,2016,3832.2797
61,6750,2017,3832.2797
61,6750,2018,3832.2797
61,6750,2019,3832.2797
61,6751,2015,0.0
61,6751,2016,0.0
61,6751,2017,0.0
61,6751,2018,0.0
61,6751,2019,0.0
61,6993,2015,0.0
61,6993,2016,0.0
61,6993,2017,0.0
61,6993,2018,0.0
61,6993,2019,0.0
61,6994,2015,52.0997
61,6994,2016,65.8891
61,6994,2017,81.2657
61,6994,2018,62.7397
61,6994,2019,65.4284
175,67292,2015,1.0524
175,67292,2016,1.0524
175,67292,2017,1.0524
175,67292,2018,1.0524
175,67292,2019,1.0524
175,6750,2015,1492.128
175,6750,2016,1491.424
175,6750,2017,1491.424
175,6750,2018,1491.424
175,6750,2019,1491.424
175,6751,2015,-5.984
175,6751,2016,-5.984
175,6751,2017,-5.984
175,6751,2018,-5.984
175,6751,2019,-5.984
175,6993,2015,0.0
175,6993,2016,0.0
175,6993,2017,0.0
175,6993,2018,2.5676
175,6993,2019,0.0
175,6994,2015,31.2542
175,6994,2016,33.7702
175,6994,2017,35.8311
175,6994,2018,38.3906
175,6994,2019,40.1772
91,67292,2015,4335.1823
91,67292,2016,4335.1823
91,67292,2017,4332.1749
91,67292,2018,4334.2619
91,67292,2019,4334.2619
91,6750,2015,12376.3589
91,6750,2016,9744.3975
91,6750,2017,9744.3975
91,6750,2018,9744.3975
91,6750,2019,9744.3975
91,6751,2015,0.0
91,6751,2016,0.0
91,6751,2017,0.0
91,6751,2018,0.0
91,6751,2019,0.0
91,6993,2015,18111.7949
91,6993,2016,12184.7688
91,6993,2017,3893.4212
91,6993,2018,7374.235
91,6993,2019,13810.9177
91,6994,2015,418.2393
91,6994,2016,517.3411
91,6994,2017,505.3737
91,6994,2018,535.3633
91,6994,2019,555.9344
69,67292,2015,46.4008
69,67292,2016,46.4008
69,67292,2017,46.0868
69,67292,2018,46.0868
69,67292,2019,46.0868
69,6750,2015,2574.275
69,6750,2016,2691.2875
69,6750,2017,2691.2875
69,6750,2018,2691.2875
69,6750,2019,2691.2875
69,6751,2015,0.0
69,6751,2016,-15.6017
69,6751,2017,-15.6017
69,6751,2018,-15.6017
69,6751,2019,-15.6017
69,6993,2015,48.7659
69,6993,2016,97.5329
69,6993,2017,0.0
69,6993,2018,0.0
69,6993,2019,0.0
69,6994,2015,11.4497
69,6994,2016,29.1618
69,6994,2017,20.442
69,6994,2018,11.7223
69,6994,2019,3.0026
93,6750,2015,785.7049
93,6750,2016,624.4465
93,6750,2017,624.4465
93,6750,2018,624.4465
93,6750,2019,624.4465
93,6751,2015,-134.3137
93,6751,2016,10.1875
93,6751,2017,10.1875
93,6751,2018,10.1875
93,6751,2019,10.1875
93,6993,2015,0.0
93,6993,2016,0.0
93,6993,2017,0.0
93,6993,2018,0.0
93,6993,2019,0.0
93,6994,2015,124.3563
93,6994,2016,126.0502
93,6994,2017,127.6433
93,6994,2018,129.4972
93,6994,2019,131.6596
95,6750,2015,5897.8668
95,6750,2016,5524.3634
95,6750,2017,5524.3634
95,6750,2018,5524.3634
95,6750,2019,5524.3634
95,6751,2015,0.0
95,6751,2016,0.0
95,6751,2017,0.0
95,6751,2018,0.0
95,6751,2019,0.0
95,6993,2015,0.0
95,6993,2016,0.0
95,6993,2017,0.0
95,6993,2018,0.0
95,6993,2019,0.0
95,6994,2015,203.933
95,6994,2016,141.7213
95,6994,2017,75.516
95,6994,2018,273.9316
95,6994,2019,308.057
97,67292,2015,5668.7368
97,67292,2016,5664.4986
97,67292,2017,5663.1789
97,67292,2018,5653.4151
97,67292,2019,5653.4151
97,6750,2015,44.257
97,6750,2016,363.1129
97,6750,2017,363.1129
97,6750,2018,363.1129
97,6750,2019,363.1129
97,6751,2015,-4376.8296
97,6751,2016,-4125.1814
97,6751,2017,-4125.1814
97,6751,2018,-4125.1814
97,6751,2019,-4125.1814
97,6993,2015,6.1272
97,6993,2016,0.0
97,6993,2017,8.3881
97,6993,2018,35.5437
97,6993,2019,1.6022
97,6994,2015,1394.7226
97,6994,2016,1548.8736
97,6994,2017,1440.2013
97,6994,2018,1513.8203
97,6994,2019,1529.15
264,67292,2015,1.6421
264,67292,2016,1.6421
264,67292,2017,1.6421
264,67292,2018,1.6251
264,67292,2019,1.6251
264,6993,2015,0.0
264,6993,2016,0.0
264,6993,2017,0.0
264,6993,2018,0.0
264,6993,2019,0.0
264,6994,2015,2.6384
264,6994,2016,2.6106
264,6994,2017,2.5509
264,6994,2018,2.0909
264,6994,2019,1.94
161,6750,2015,0.0
161,6750,2016,0.0
161,6750,2017,0.0
161,6750,2018,0.0
161,6750,2019,0.0
161,6751,2015,0.4703
161,6751,2016,0.1275
161,6751,2017,0.1275
161,6751,2018,0.1275
161,6751,2019,0.1275
161,6993,2015,0.0
161,6993,2016,0.0
161,6993,2017,0.0
161,6993,2018,0.0
161,6993,2019,0.0
259,6994,2015,16.3862
259,6994,2016,15.7013
259,6994,2017,17.4134
259,6994,2018,18.8641
259,6994,2019,18.2364
36,6750,2015,0.0
36,6750,2016,0.0
36,6750,2017,0.0
36,6750,2018,0.0
36,6750,2019,0.0
36,6751,2015,-1.7112
36,6751,2016,-3.7005
36,6751,2017,-3.7005
36,6751,2018,-3.7005
36,6751,2019,-3.7005
36,6993,2015,0.0
36,6993,2016,0.0
36,6993,2017,0.0
36,6993,2018,0.0
36,6993,2019,0.0
36,6994,2015,3.5116
36,6994,2016,3.3792
36,6994,2017,3.5632
36,6994,2018,3.8818
36,6994,2019,3.9358
47,6750,2015,0.0
47,6750,2016,0.0
47,6750,2017,0.0
47,6750,2018,0.0
47,6750,2019,0.0
47,6751,2015,-2.7571
47,6751,2016,-3.1136
47,6751,2017,-3.1136
47,6751,2018,-3.1136
47,6751,2019,-3.1136
47,6993,2015,0.0
47,6993,2016,0.0
47,6993,2017,0.0
47,6993,2018,0.0
47,6993,2019,0.0
47,6994,2015,3.5086
47,6994,2016,2.955
47,6994,2017,2.8171
47,6994,2018,2.6915
47,6994,2019,2.3103
65,67292,2015,249.6062
65,67292,2016,249.6062
65,67292,2017,249.6062
65,67292,2018,249.6062
65,67292,2019,249.6062
65,6750,2015,0.0
65,6750,2016,0.0
65,6750,2017,0.0
65,6750,2018,0.0
65,6750,2019,0.0
65,6751,2015,0.0
65,6751,2016,0.0
65,6751,2017,0.0
65,6751,2018,0.0
65,6751,2019,0.0
65,6993,2015,0.0
65,6993,2016,0.0
65,6993,2017,0.0
65,6993,2018,0.0
65,6993,2019,0.0
65,6994,2015,3.2761
65,6994,2016,3.4075
65,6994,2017,3.4274
65,6994,2018,3.6044
65,6994,2019,3.6852
64,67292,2015,16.5938
64,67292,2016,16.5938
64,67292,2017,16.5938
64,67292,2018,16.5938
64,67292,2019,16.5938
64,6750,2015,0.0
64,6750,2016,0.0
64,6750,2017,0.0
64,6750,2018,0.0
64,6750,2019,0.0
64,6751,2015,-0.1465
64,6751,2016,-0.0688
64,6751,2017,-0.0688
64,6751,2018,-0.0688
64,6751,2019,-0.0688
64,6993,2015,0.0
64,6993,2016,0.0
64,6993,2017,0.0
64,6993,2018,0.0
64,6993,2019,0.0
64,6994,2015,234.9725
64,6994,2016,227.2089
64,6994,2017,281.9389
64,6994,2018,285.119
64,6994,2019,298.5648
163,6750,2015,148.1625
163,6750,2016,909.5948
163,6750,2017,909.5948
163,6750,2018,909.5948
163,6750,2019,909.5948
163,6751,2015,35.3907
163,6751,2016,60.9307
163,6751,2017,60.9307
163,6751,2018,60.9307
163,6751,2019,60.9307
163,6993,2015,0.0
163,6993,2016,0.0
163,6993,2017,0.0
163,6993,2018,0.0
163,6993,2019,0.0
127,6750,2015,0.0
127,6750,2016,0.0
127,6750,2017,0.0
127,6750,2018,0.0
127,6750,2019,0.0
127,6751,2015,0.0
127,6751,2016,0.0
127,6751,2017,0.0
127,6751,2018,0.0
127,6751,2019,0.0
127,6993,2015,0.0
127,6993,2016,0.0
127,6993,2017,0.0
127,6993,2018,0.0
127,6993,2019,0.0
127,6994,2015,24.9619
127,6994,2016,24.4328
127,6994,2017,24.3302
127,6994,2018,23.9544
127,6994,2019,23.715999999999998
25,67292,2015,0.7726
25,67292,2016,0.7726
25,67292,2017,0.7726
25,67292,2018,0.7726
25,67292,2019,0.7726
25,6750,2015,184.5787
25,6750,2016,210.0916
25,6750,2017,210.0916
25,6750,2018,210.0916
25,6750,2019,210.0916
25,6751,2015,-18009.7474
25,6751,2016,45199.8485
25,6751,2017,45199.8485
25,6751,2018,45199.8485
25,6751,2019,45199.8485
25,6993,2015,0.0
25,6993,2016,0.0
25,6993,2017,0.0
25,6993,2018,0.0
25,6993,2019,0.0
25,6994,2015,21.7525
25,6994,2016,21.8574
25,6994,2017,21.6273
25,6994,2018,21.9412
25,6994,2019,21.9526
260,6750,2015,0.0
260,6750,2016,0.0
260,6750,2017,0.0
260,6750,2018,0.0
260,6750,2019,0.0
260,6751,2015,0.0
260,6751,2016,0.0
260,6751,2017,0.0
260,6751,2018,0.0
260,6751,2019,0.0
260,6993,2015,0.0
260,6993,2016,0.0
260,6993,2017,0.0
260,6993,2018,0.0
260,6993,2019,0.0
224,6750,2015,0.0
