Code Produit,Code année,Emission de ch4,Emission de CO2,Emission de N2O,Emission indirecte de NO2
5066,2016,1.8891,,,
5066,2017,1.7006,,,
5066,2018,1.6792,,,
5066,2019,1.7296,,,
6795,2015,41.9508,,,
6795,2016,59.9049,,,
6795,2017,38.442,,,
6795,2018,38.8871,,,
6795,2019,42.9695,,,
6992,2015,19.6246,,,
6992,2016,13.8307,,,
6992,2017,15.7894,,,
6992,2018,11.492,,,
6992,2019,9.9475,,,
69921,2015,10.2161,,,
69921,2016,6.1408,,,
69921,2017,6.4912,,,
69921,2018,4.6581,,,
69921,2019,3.1003,,,
6993,2015,33.6039,2721.9169,,
6993,2016,40.0305,3242.6367,,
6993,2017,25.4901,2064.699,,
6993,2018,30.0687,2435.5657,,
6993,2019,35.1738,2854.3074,,
6994,2015,0.2249,186.451,,
6994,2016,0.1809,167.9149,,
6994,2017,0.1947,199.7334,,
6994,2018,0.1764,194.273,,
6994,2019,0.1529,193.1559,,
5058,2015,47.715,,,
5058,2016,46.6268,,,
5058,2017,44.7541,,,
5058,2018,43.0158,,,
5058,2019,43.428999999999995,,,
5059,2015,20.2224,,,
5059,2016,18.1534,,,
5059,2017,19.342,,,
5059,2018,19.2981,,,
5059,2019,19.5682,,,
5060,2015,121.9426,,,
5060,2016,123.2328,,,
5060,2017,122.6563,,,
5060,2018,125.2385,,,
5060,2019,122.4538,,,
5066,2015,1.0422,,,
5066,2016,1.0526,,,
5066,2017,1.0493,,,
5066,2018,1.0677,,,
5066,2019,1.036,,,
6795,2015,0.21899999999999997,,,
6795,2016,0.3333,,,
6795,2017,0.0032,,,
6795,2018,0.0629,,,
6795,2019,0.1634,,,
6992,2015,0.6953,,,
6992,2016,1.7201,,,
6992,2017,0.0021,,,
6992,2018,0.5923,,,
6992,2019,0.8383,,,
69921,2015,0.6928,,,
69921,2016,1.6408,,,
69921,2017,0.0021,,,
69921,2018,0.5725,,,
69921,2019,0.8111,,,
6993,2015,75.7321,6135.6511,,
6993,2016,83.5258,6782.6255,,
6993,2017,2.2813,184.787,,
6993,2018,57.6975,4690.3678,,
6993,2019,73.2281,5938.0548,,
6994,2015,0.4401,2846.567,,
6994,2016,0.3705,1552.4362,,
6994,2017,0.4576,3274.5869,,
6994,2018,0.4612,3243.1945,,
6994,2019,0.4432,3239.4021,,
5058,2015,82.3962,,,
5058,2016,88.92299999999999,,,
5058,2017,92.4395,,,
5058,2018,103.1903,,,
5058,2019,109.6186,,,
5059,2015,6.0784,,,
5059,2016,6.4321,,,
5059,2017,7.0203,,,
5059,2018,9.8918,,,
5059,2019,10.9731,,,
5060,2015,4.6033,,,
5060,2016,3.7573,,,
5060,2017,4.5417,,,
5060,2018,4.478,,,
5060,2019,5.2403,,,
5066,2015,4.6732,,,
5066,2016,4.6495,,,
5066,2017,4.8054,,,
5066,2018,4.6971,,,
5066,2019,4.7534,,,
6795,2015,5.1162,,,
6795,2016,5.689,,,
6795,2017,4.284,,,
6795,2018,5.8896,,,
6795,2019,4.503,,,
6992,2015,8.6329,,,
6992,2016,12.4237,,,
6992,2017,5.9131,,,
6992,2018,7.046,,,
6992,2019,4.8112,,,
69921,2015,6.6248,,,
69921,2016,10.0662,,,
69921,2017,3.7192,,,
69921,2018,5.6849,,,
69921,2019,3.9164,,,
6993,2015,2.8695,232.4327,,
6993,2016,0.7608,61.6229,,
6993,2017,0.5071,41.0788,,
6993,2018,2.426,196.5053,,
6993,2019,0.7134,57.7871,,
6994,2015,0.0641,63.1991,,
6994,2016,0.0574,69.462,,
6994,2017,0.0516,79.5737,,
6994,2018,0.0538,95.2229,,
6994,2019,0.0501,101.7936,,
5066,2015,0.0001,,,
5066,2016,0.0001,,,
5066,2017,0.0001,,,
5066,2018,0.0001,,,
5066,2019,0.0001,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.2485,78.3447,,
6994,2016,0.3028,95.4698,,
6994,2017,0.2847,89.7781,,
6994,2018,0.3274,103.2333,,
6994,2019,0.3416,107.708,,
5058,2015,582.8547,,,
5058,2016,622.9265,,,
5058,2017,664.4736,,,
5058,2018,687.7889,,,
5058,2019,712.8017,,,
5059,2015,23.409000000000002,,,
5059,2016,25.094,,,
5059,2017,26.8528,,,
5059,2018,27.7928,,,
5059,2019,28.7693,,,
5060,2015,53.3498,,,
5060,2016,58.425,,,
5060,2017,53.7512,,,
5060,2018,67.8663,,,
5060,2019,64.7251,,,
5066,2015,3.5794,,,
5066,2016,4.0442,,,
5066,2017,4.4831,,,
5066,2018,4.8557,,,
5066,2019,5.2535,,,
6795,2015,59.0318,,,
6795,2016,82.6049,,,
6795,2017,60.9596,,,
6795,2018,51.3456,,,
6795,2019,57.2601,,,
6992,2015,0.0042,,,
6992,2016,0.027000000000000003,,,
6992,2017,0.0145,,,
6992,2018,0.0042,,,
6992,2019,0.0062,,,
69921,2015,0.0042,,,
69921,2016,0.027000000000000003,,,
69921,2017,0.0145,,,
69921,2018,0.0042,,,
69921,2019,0.0062,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.5922,186.7305,,
6994,2016,0.6373,200.9504,,
6994,2017,0.6726,212.1044,,
6994,2018,0.7319,230.7934,,
6994,2019,0.7459,235.2193,,
5058,2015,1.444,,,
5058,2016,1.4131,,,
5058,2017,1.3745,,,
5058,2018,1.3671,,,
5058,2019,1.3517,,,
5059,2015,0.9882,,,
5059,2016,0.9493,,,
5059,2017,0.8686,,,
5059,2018,0.8097,,,
5059,2019,0.7952,,,
5066,2015,0.0022,,,
5066,2016,0.0023,,,
5066,2017,0.0027,,,
5066,2018,0.0,,,
5066,2019,0.0,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0053,29.3975,,
6994,2016,0.0053,31.2802,,
6994,2017,0.005,25.4629,,
6994,2018,0.005,25.4998,,
6994,2019,0.0049,24.184,,
5058,2015,270.865,,,
5058,2016,274.6782,,,
5058,2017,275.3573,,,
5058,2018,281.1049,,,
5058,2019,286.623,,,
5059,2015,12.7659,,,
5059,2016,13.0362,,,
5059,2017,13.1164,,,
5059,2018,13.3872,,,
5059,2019,13.6638,,,
5060,2015,2.3268,,,
5060,2016,2.1076,,,
5060,2017,2.2436,,,
5060,2018,2.2655,,,
5060,2019,2.2324,,,
5066,2015,3.9031,,,
5066,2016,3.011,,,
5066,2017,4.0385,,,
5066,2018,3.4976,,,
5066,2019,2.909,,,
6795,2015,0.0015,,,
6795,2016,0.045,,,
6795,2017,0.036000000000000004,,,
6795,2018,0.0011,,,
6795,2019,0.031,,,
6992,2015,0.0,,,
6992,2016,0.0622,,,
6992,2017,0.0199,,,
6992,2018,0.0,,,
6992,2019,0.0697,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.214,2588.567,,
6994,2016,0.22,2700.835,,
6994,2017,0.2399,2913.9182,,
6994,2018,0.2442,2997.4665,,
6994,2019,0.2523,3096.0359999999996,,
5058,2015,0.9334,,,
5058,2016,0.9643,,,
5058,2017,0.9249,,,
5058,2018,0.8462,,,
5058,2019,0.7998,,,
5059,2015,0.0476,,,
5059,2016,0.0454,,,
5059,2017,0.0433,,,
5059,2018,0.0381,,,
5059,2019,0.037000000000000005,,,
5066,2015,0.0068,,,
5066,2016,0.0075,,,
5066,2017,0.0076,,,
5066,2018,0.0079,,,
5066,2019,0.0081,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.003,24.0739,,
6994,2016,0.003,25.5302,,
6994,2017,0.003,26.0471,,
6994,2018,0.003,26.564,,
6994,2019,0.003,27.0808,,
5058,2015,0.4235,,,
5058,2016,0.3831,,,
5058,2017,0.3353,,,
5058,2018,0.3422,,,
5058,2019,0.3383,,,
5059,2015,0.3278,,,
5059,2016,0.3538,,,
5059,2017,0.3525,,,
5059,2018,0.3577,,,
5059,2019,0.3633,,,
5060,2015,0.0602,,,
5060,2016,0.0285,,,
5060,2017,0.0099,,,
5060,2018,0.0023,,,
5060,2019,0.0011,,,
5066,2015,0.0926,,,
5066,2016,0.0907,,,
5066,2017,0.0879,,,
5066,2018,0.0839,,,
5066,2019,0.0793,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0463,60.8121,,
6994,2016,0.0435,63.1336,,
6994,2017,0.0424,64.2161,,
6994,2018,0.0423,68.7548,,
6994,2019,0.0408,69.9744,,
5058,2015,225.5225,,,
5058,2016,232.8763,,,
5058,2017,230.6898,,,
5058,2018,231.3214,,,
5058,2019,233.227,,,
5059,2015,9.9482,,,
5059,2016,10.255,,,
5059,2017,10.1708,,,
5059,2018,10.2221,,,
5059,2019,10.3013,,,
5060,2015,12.362,,,
5060,2016,12.1772,,,
5060,2017,16.4668,,,
5060,2018,17.1741,,,
5060,2019,20.4299,,,
5066,2015,0.1107,,,
5066,2016,0.1254,,,
5066,2017,0.1301,,,
5066,2018,0.1425,,,
5066,2019,0.1759,,,
6795,2015,0.5202,,,
6795,2016,1.9009,,,
6795,2017,0.9742,,,
6795,2018,0.2687,,,
6795,2019,1.778,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0342,315.0867,,
6994,2016,0.0298,262.2484,,
6994,2017,0.0461,442.9212,,
6994,2018,0.0454,387.8421,,
6994,2019,0.0491,416.2118,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0379,11.950999999999999,,
6994,2016,0.0399,12.5819,,
6994,2017,0.0417,13.1475,,
6994,2018,0.0435,13.7131,,
6994,2019,0.0453,14.2787,,
5058,2015,2199.2667,,,
5058,2016,2216.321,,,
5058,2017,2245.4473,,,
5058,2018,2275.9421,,,
5058,2019,2300.0969,,,
5059,2015,79.9457,,,
5059,2016,80.8685,,,
5059,2017,82.0396,,,
5059,2018,83.4371,,,
5059,2019,84.6369,,,
5060,2015,4.6652,,,
5060,2016,4.7541,,,
5060,2017,4.7711,,,
5060,2018,5.1832,,,
5060,2019,4.4219,,,
5066,2015,21.4465,,,
5066,2016,22.7288,,,
5066,2017,21.9157,,,
5066,2018,21.2619,,,
5066,2019,20.1518,,,
6795,2015,7.7026,,,
6795,2016,11.9752,,,
6795,2017,20.1537,,,
6795,2018,14.3452,,,
6795,2019,19.1206,,,
6992,2015,19.9345,,,
6992,2016,24.2002,,,
6992,2017,38.5881,,,
6992,2018,17.9138,,,
6992,2019,48.2438,,,
69921,2015,12.5955,,,
69921,2016,7.9116,,,
69921,2017,6.9726,,,
69921,2018,2.0149,,,
69921,2019,10.6073,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,1.5971,10544.7763,,
6994,2016,0.8257,10458.3308,,
6994,2017,2.024,11067.9209,,
6994,2018,1.9342,11491.7532,,
6994,2019,2.1718,11882.283000000001,,
5058,2015,1.1582,,,
5058,2016,1.1909999999999998,,,
5058,2017,1.2142,,,
5058,2018,1.2373,,,
5058,2019,1.2593,,,
5059,2015,0.6276,,,
5059,2016,0.6393,,,
5059,2017,0.6481,,,
5059,2018,0.657,,,
5059,2019,0.6648,,,
5060,2015,0.0226,,,
5060,2016,0.0228,,,
5060,2017,0.023,,,
5060,2018,0.0233,,,
5060,2019,0.0233,,,
5066,2015,0.0003,,,
5066,2016,0.0003,,,
5066,2017,0.0003,,,
5066,2018,0.0003,,,
5066,2019,0.0003,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.1032,32.5466,,
6994,2016,0.1012,31.9136,,
6994,2017,0.0998,31.4642,,
6994,2018,0.0977,30.8049,,
6994,2019,0.0963,30.3644,,
5058,2015,518.3726,,,
5058,2016,566.1218,,,
5058,2017,609.1976,,,
5058,2018,611.1077,,,
5058,2019,655.1868,,,
5059,2015,21.2883,,,
5059,2016,23.0751,,,
5059,2017,24.7531,,,
5059,2018,24.781999999999996,,,
5059,2019,26.5529,,,
5066,2015,0.3901,,,
5066,2016,0.3835,,,
5066,2017,0.2927,,,
5066,2018,0.3325,,,
5066,2019,0.3467,,,
6795,2015,18.8766,,,
6795,2016,10.4334,,,
6795,2017,4.7386,,,
6795,2018,0.3003,,,
6795,2019,3.1968,,,
6992,2015,0.6485,,,
6992,2016,0.0163,,,
6992,2017,0.3784,,,
6992,2018,0.0849,,,
6992,2019,0.002,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,16.057000000000002,2367.5213,,
6993,2016,2.1107,311.2139,,
6993,2017,0.9977,147.1125,,
6993,2018,0.4388,64.6939,,
6993,2019,1.0732,158.2351,,
6994,2015,0.0864,199.03099999999998,,
6994,2016,0.0629,161.7688,,
6994,2017,0.0733,221.6565,,
6994,2018,0.0554,222.5354,,
6994,2019,0.0536,226.2104,,
5058,2015,10.8701,,,
5058,2016,10.5113,,,
5058,2017,10.3124,,,
5058,2018,10.0631,,,
5058,2019,9.7328,,,
5059,2015,1.8026,,,
5059,2016,1.9495,,,
5059,2017,1.7483,,,
5059,2018,1.6916,,,
5059,2019,1.6294,,,
5066,2015,0.0025,,,
5066,2016,0.0025,,,
5066,2017,0.0026,,,
5066,2018,0.0026,,,
5066,2019,0.0026,,,
6795,2015,0.1248,,,
6795,2016,0.0064,,,
6795,2017,0.2676,,,
6795,2018,0.0277,,,
6795,2019,0.0178,,,
6992,2015,0.0673,,,
6992,2016,0.0,,,
6992,2017,0.2891,,,
6992,2018,0.0025,,,
6992,2019,0.0374,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.5543,81.7228,,
6993,2018,0.0089,1.3181,,
6993,2019,0.0,0.0,,
6994,2015,0.0051,25.5073,,
6994,2016,0.0046,17.6916,,
6994,2017,0.0045,17.0723,,
6994,2018,0.0024,15.6078,,
6994,2019,0.0019,14.3431,,
5066,2015,0.0001,,,
5066,2016,0.0001,,,
5066,2017,0.0001,,,
5066,2018,0.0001,,,
5066,2019,0.0001,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0045,1.4187,,
6994,2016,0.0015,0.4685,,
6994,2017,0.0009,0.2973,,
6994,2018,0.001,0.3247,,
6994,2019,0.0005,0.1713,,
5058,2015,77.4836,,,
5058,2016,85.6278,,,
5058,2017,91.695,,,
5058,2018,93.8832,,,
5058,2019,95.7433,,,
5059,2015,4.2285,,,
5059,2016,4.6542,,,
5059,2017,4.7737,,,
5059,2018,4.7982,,,
5059,2019,4.8041,,,
5060,2015,16.4419,,,
5060,2016,22.89,,,
5060,2017,22.75,,,
5060,2018,60.87,,,
5060,2019,50.7361,,,
5066,2015,4.688,,,
5066,2016,5.0641,,,
5066,2017,5.041,,,
5066,2018,9.7379,,,
5066,2019,8.27,,,
6795,2015,254.5416,,,
6795,2016,221.4602,,,
6795,2017,215.1225,,,
6795,2018,245.3881,,,
6795,2019,234.0989,,,
6992,2015,390.7925,,,
6992,2016,441.3217,,,
6992,2017,405.1583,,,
6992,2018,425.3231,,,
6992,2019,354.6343,,,
69921,2015,98.1453,,,
69921,2016,111.637,,,
69921,2017,109.0745,,,
69921,2018,96.4446,,,
69921,2019,80.5936,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.2686,775.2137,,
6994,2016,0.1527,1216.8666,,
6994,2017,0.1368,1285.1718,,
6994,2018,0.0477,57.3772,,
6994,2019,0.0429,47.6756,,
5058,2015,1076.7625,,,
5058,2016,1119.1084,,,
5058,2017,1156.8984,,,
5058,2018,1209.8366,,,
5058,2019,1264.4544,,,
5059,2015,187.497,,,
5059,2016,197.6192,,,
5059,2017,206.0278,,,
5059,2018,217.5247,,,
5059,2019,233.0908,,,
5060,2015,1059.4096,,,
5060,2016,1052.2877,,,
5060,2017,1087.0295,,,
5060,2018,1118.85,,,
5060,2019,1083.1003,,,
5066,2015,11.7094,,,
5066,2016,11.6837,,,
5066,2017,12.0237,,,
5066,2018,12.4014,,,
5066,2019,12.0532,,,
6795,2015,17.2133,,,
6795,2016,12.6982,,,
6795,2017,14.3546,,,
6795,2018,11.0242,,,
6795,2019,10.3142,,,
6992,2015,232.9141,,,
6992,2016,131.7507,,,
6992,2017,147.7185,,,
6992,2018,120.8983,,,
6992,2019,121.3633,,,
69921,2015,174.5157,,,
69921,2016,100.7782,,,
69921,2017,115.6218,,,
69921,2018,98.8032,,,
69921,2019,89.9461,,,
6993,2015,56.7743,4603.3614,,
6993,2016,43.1679,3499.6431,,
6993,2017,21.0453,1709.9075,,
6993,2018,50.001999999999995,4053.1156,,
6993,2019,28.354,2302.7525,,
6994,2015,0.0912,917.4418,,
6994,2016,0.1452,1506.37,,
6994,2017,0.2415,1088.2389,,
6994,2018,0.5032,4109.4477,,
6994,2019,0.5857,4748.1434,,
5058,2015,111.1538,,,
5058,2016,123.3572,,,
5058,2017,117.00299999999999,,,
5058,2018,114.7789,,,
5058,2019,115.0036,,,
5059,2015,3.7653,,,
5059,2016,4.155,,,
5059,2017,3.9623,,,
5059,2018,3.8971,,,
5059,2019,3.9067,,,
5066,2015,0.0834,,,
5066,2016,0.0626,,,
5066,2017,0.0827,,,
5066,2018,0.0692,,,
5066,2019,0.0967,,,
6795,2015,39.0574,,,
6795,2016,40.2607,,,
6795,2017,45.1468,,,
6795,2018,30.1941,,,
6795,2019,11.3212,,,
6992,2015,0.0025,,,
6992,2016,0.0,,,
6992,2017,0.0025,,,
6992,2018,0.0,,,
6992,2019,0.0794,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,1.2133,98.2792,,
6993,2016,0.9097,73.688,,
6993,2017,0.8882,71.9447,,
6993,2018,0.5834,47.2528,,
6993,2019,0.4736,38.3604,,
6994,2015,0.1309,1097.4704,,
6994,2016,0.1597,1181.9892,,
6994,2017,0.1685,1249.2365,,
6994,2018,0.1546,1105.797,,
6994,2019,0.162,1121.4185,,
5058,2015,0.003,,,
5058,2016,0.003,,,
5058,2017,0.003,,,
5058,2018,0.003,,,
5058,2019,0.003,,,
5059,2015,0.0424,,,
5059,2016,0.0428,,,
5059,2017,0.0429,,,
5059,2018,0.043,,,
5059,2019,0.0431,,,
5066,2017,0.0,,,
5066,2018,0.0,,,
5066,2019,0.0,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.03,9.464,,
6994,2016,0.025,7.8978,,
6994,2017,0.022000000000000002,6.9333,,
6994,2018,0.0202,6.3634,,
6994,2019,0.017,5.3663,,
5058,2015,567.9645,,,
5058,2016,573.4957,,,
5058,2017,576.2508,,,
5058,2018,585.3417,,,
5058,2019,591.716,,,
5059,2015,43.5544,,,
5059,2016,44.2119,,,
5059,2017,44.492,,,
5059,2018,45.3764,,,
5059,2019,45.8984,,,
5060,2015,149.2622,,,
5060,2016,142.7237,,,
5060,2017,162.5746,,,
5060,2018,153.8908,,,
5060,2019,156.2154,,,
5066,2015,5.4394,,,
5066,2016,5.3787,,,
5066,2017,5.6563,,,
5066,2018,5.6599,,,
5066,2019,5.6416,,,
6795,2015,0.1183,,,
6795,2016,1.9887,,,
6795,2017,0.33299999999999996,,,
6795,2018,0.5579,,,
6795,2019,1.0132,,,
6992,2015,2.4096,,,
6992,2016,42.7034,,,
6992,2017,10.3255,,,
6992,2018,7.3669,,,
6992,2019,23.1179,,,
69921,2015,2.2655,,,
69921,2016,38.7947,,,
69921,2017,10.1168,,,
69921,2018,6.2512,,,
69921,2019,21.6692,,,
6993,2015,1.3958,114.5835,,
6993,2016,42.5474,3484.8479,,
6993,2017,3.1542,256.8774,,
6993,2018,8.5907,702.8517,,
6993,2019,24.0128,1957.2833,,
6994,2015,0.2447,483.6548,,
6994,2016,0.2613,733.9864,,
6994,2017,0.2549,854.7952,,
6994,2018,0.2403,913.5419999999999,,
6994,2019,0.2302,987.8434,,
5058,2015,305.3987,,,
5058,2016,301.2062,,,
5058,2017,291.6484,,,
5058,2018,303.6748,,,
5058,2019,311.4753,,,
5059,2015,7.2956,,,
5059,2016,7.2322,,,
5059,2017,6.9286,,,
5059,2018,7.1631,,,
5059,2019,7.32,,,
5060,2015,1.5266,,,
5060,2016,1.8743,,,
5060,2017,1.9012,,,
5060,2018,1.9404,,,
5060,2019,2.0689,,,
5066,2015,0.9355,,,
5066,2016,1.1766,,,
5066,2017,1.0924,,,
5066,2018,1.0008,,,
5066,2019,1.0647,,,
6795,2015,0.9627,,,
6795,2016,2.4074,,,
6795,2017,0.705,,,
6795,2018,2.4716,,,
6795,2019,2.0575,,,
6992,2015,0.9589,,,
6992,2016,2.2126,,,
6992,2017,0.3695,,,
6992,2018,1.5634,,,
6992,2019,1.9672,,,
69921,2015,0.9589,,,
69921,2016,2.2126,,,
69921,2017,0.3695,,,
69921,2018,1.5609,,,
69921,2019,1.8681,,,
6993,2015,0.0,0.0,,
6993,2016,0.7925,64.1898,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0062,46.052,,
6994,2016,0.0062,46.052,,
6994,2017,0.0064,49.0201,,
6994,2018,0.0062,45.9065,,
6994,2019,0.0063,47.1553,,
5058,2015,638.1561,,,
5058,2016,668.763,,,
5058,2017,701.0289,,,
5058,2018,735.048,,,
5058,2019,770.9202,,,
5059,2015,25.3131,,,
5059,2016,26.3654,,,
5059,2017,27.475,,,
5059,2018,28.6377,,,
5059,2019,29.8598,,,
5060,2015,2.0498,,,
5060,2016,2.3038,,,
5060,2017,2.3327,,,
5060,2018,2.9359,,,
5060,2019,2.6204,,,
5066,2015,0.1246,,,
5066,2016,0.1339,,,
5066,2017,0.1217,,,
5066,2018,0.1126,,,
5066,2019,0.1214,,,
6795,2015,2.0249,,,
6795,2016,3.5541,,,
6795,2017,2.7124,,,
6795,2018,3.1815,,,
6795,2019,2.3382,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0486,88.0429,,
6994,2016,0.0437,80.2451,,
6994,2017,0.0398,94.2976,,
6994,2018,0.0323,76.8989,,
6994,2019,0.0303,75.0619,,
5058,2015,1263.8476,,,
5058,2016,1281.5234,,,
5058,2017,1302.5886,,,
5058,2018,1326.0203,,,
5058,2019,1354.194,,,
5059,2015,57.1681,,,
5059,2016,58.8026,,,
5059,2017,60.1929,,,
5059,2018,61.2069,,,
5059,2019,61.9911,,,
5060,2015,341.7486,,,
5060,2016,540.3385,,,
5060,2017,616.1206,,,
5060,2018,643.0434,,,
5060,2019,578.1952,,,
5066,2015,23.133000000000003,,,
5066,2016,27.2918,,,
5066,2017,26.2421,,,
5066,2018,27.3358,,,
5066,2019,26.5719,,,
6795,2015,44.4303,,,
6795,2016,69.3275,,,
6795,2017,50.398,,,
6795,2018,40.9347,,,
6795,2019,40.931999999999995,,,
6992,2015,1.8485,,,
6992,2016,5.9782,,,
6992,2017,4.5554,,,
6992,2018,1.6166,,,
6992,2019,2.9568,,,
69921,2015,1.8361,,,
69921,2016,5.9707,,,
69921,2017,4.5331,,,
69921,2018,1.6141,,,
69921,2019,2.9543,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,3.3333,3139.0409999999997,,
6994,2016,3.5904,3388.9151,,
6994,2017,3.5631,3398.0439,,
6994,2018,3.7875,3638.1392,,
6994,2019,3.8307,3702.2438,,
5058,2015,0.0111,,,
5058,2016,0.0112,,,
5058,2017,0.0112,,,
