Code Produit,Code année,Emission de N2O,Emission indirecte de NO2
5064,2018,1.274,0.2866
5064,2019,1.426,0.3209
5061,2015,49.6651,16.1412
5061,2016,50.9443,16.5569
5061,2017,54.1659,17.6039
5061,2018,54.1659,17.6039
5061,2019,53.092,17.2549
5062,2015,11.1355,4.7326
5062,2016,12.3853,5.2637
5062,2017,13.7373,5.8383
5062,2018,14.3686,6.1067
5062,2019,15.0337,6.3893
5063,2015,58.3811,17.1644
5063,2016,61.5761,17.9516
5063,2017,64.9871,18.7876
5063,2018,67.2583,19.3839
5063,2019,69.61399999999999,20.000999999999998
5064,2015,8.2282,1.8513
5064,2016,8.4495,1.9011
5064,2017,8.7567,1.9703
5064,2018,8.5095,1.9146
5064,2019,8.5299,1.9192
5062,2015,0.013000000000000001,0.0055
5062,2016,0.0156,0.0066
5062,2017,0.0143,0.0061
5062,2018,0.0211,0.009000000000000001
5062,2019,0.0217,0.0092
5063,2015,0.3102,0.1064
5063,2016,0.3018,0.1046
5063,2017,0.2967,0.1037
5063,2018,0.344,0.1139
5063,2019,0.34,0.1118
5064,2015,0.0119,0.0027
5064,2016,0.0129,0.0029
5064,2017,0.0118,0.0027
5064,2018,0.0119,0.0027
5064,2019,0.012,0.0027
5061,2015,0.2562,0.0833
5061,2016,0.15,0.0487
5061,2017,0.1886,0.0613
5061,2018,0.1826,0.0593
5061,2019,0.1737,0.0565
5062,2015,0.2525,0.1073
5062,2016,0.2592,0.1102
5062,2017,0.2655,0.1128
5062,2018,0.2636,0.11199999999999999
5062,2019,0.2642,0.1123
5063,2015,2.0482,0.4506
5063,2016,2.0618,0.4526
5063,2017,2.0291,0.4452
5063,2018,2.0748,0.4545
5063,2019,2.0081,0.4399
5064,2015,0.0817,0.0184
5064,2016,0.0883,0.0199
5064,2017,0.0863,0.0194
5064,2018,0.0903,0.0203
5064,2019,0.083,0.0187
5061,2015,0.325,0.1056
5061,2016,0.3301,0.1073
5061,2017,0.4142,0.1346
5061,2018,0.4987,0.1621
5061,2019,0.4143,0.1347
5062,2015,0.2284,0.0971
5062,2016,0.2384,0.1013
5062,2017,0.2404,0.1022
5062,2018,0.2432,0.1034
5062,2019,0.24600000000000002,0.1045
5063,2015,0.1651,0.0357
5063,2016,0.1658,0.0359
5063,2017,0.1658,0.0358
5063,2018,0.1657,0.0358
5063,2019,0.1657,0.0358
5064,2015,0.0027,0.0006
5064,2016,0.0027,0.0006
5064,2017,0.0027,0.0006
5064,2018,0.0028,0.0006
5064,2019,0.0028,0.0006
5061,2015,1.9219,0.6246
5061,2016,1.8894,0.6141
5061,2017,2.1026,0.6834
5061,2018,2.0916,0.6798
5061,2019,2.0279,0.6591
5062,2015,0.5704,0.2424
5062,2016,0.5753,0.2445
5062,2017,0.5959,0.2533
5062,2018,0.5777,0.2455
5062,2019,0.6064,0.2577
5063,2015,18.0618,3.9051
5063,2016,17.6229,3.8127
5063,2017,17.5363,3.7797
5063,2018,17.1187,3.6875
5063,2019,17.5112,3.7707
5064,2015,2.9323,0.6598
5064,2016,2.9595,0.6659
5064,2017,3.1279,0.7038
5064,2018,3.1978,0.7195
5064,2019,3.0395,0.6839
5061,2015,3.7929,1.2327
5061,2016,3.5212,1.1444
5061,2017,3.5257,1.1459
5061,2018,3.1587,1.0266
5061,2019,3.4019,1.1056
5062,2015,4.9796,2.1163
5062,2016,4.9753,2.1145
5062,2017,4.7906,2.036
5062,2018,4.5,1.9125
5062,2019,4.5321,1.9261
5063,2015,2.9033,0.7048
5063,2016,2.9167,0.7104
5063,2017,2.7213,0.66
5063,2018,2.4384,0.5805
5063,2019,2.472,0.5902
5064,2015,0.4645,0.1045
5064,2016,0.4057,0.0913
5064,2017,0.4253,0.0957
5064,2018,0.392,0.0882
5064,2019,0.4454,0.1002
5061,2015,4.4335,1.4409
5061,2016,4.5465,1.4776
5061,2017,5.1868,1.6857
5061,2018,3.8664,1.2566
5061,2019,4.5332,1.4733
5062,2015,1.7735,0.7537
5062,2016,1.7854,0.7588
5062,2017,1.796,0.7633
5062,2018,1.8259,0.7759999999999999
5062,2019,1.8657,0.7929
5063,2015,12.5472,3.7821
5063,2016,12.5165,3.7691
5063,2017,12.5366,3.7756
5063,2018,12.6149,3.7939
5063,2019,12.6957,3.8141
5064,2015,1.0408,0.2342
5064,2016,1.0026,0.2256
5064,2017,1.0014,0.2253
5064,2018,1.0822,0.2435
5064,2019,1.0327,0.2324
5061,2015,8.28,2.6910000000000003
5061,2016,9.8707,3.208
5061,2017,11.9631,3.888
5061,2018,10.2092,3.318
5061,2019,10.681,3.4713
5062,2015,2.4530000000000003,1.0425
5062,2016,2.4979,1.0616
5062,2017,2.5213,1.0715
5062,2018,2.5009,1.0629
5062,2019,2.5418,1.0803
5063,2015,5.8779,1.4556
5063,2016,5.9264,1.466
5063,2017,5.9795,1.4798
5063,2018,5.9372,1.4717
5063,2019,5.9928,1.4852
5064,2015,4.6691,1.0505
5064,2016,4.5351,1.0204
5064,2017,4.8988,1.1022
5064,2018,4.8503,1.0913
5064,2019,4.7996,1.0799
5061,2015,16.39,5.3267
5061,2016,18.0809,5.8763
5061,2017,17.1475,5.5729
5061,2018,17.1475,5.5729
5061,2019,17.4586,5.6741
5062,2015,6.0204,2.5587
5062,2016,6.0622,2.5764
5062,2017,6.3027,2.6786
5062,2018,6.3916,2.7164
5062,2019,6.5065,2.7653
5063,2015,2.2741,0.5229
5063,2016,2.2391,0.5111
5063,2017,2.3095,0.5269
5063,2018,2.332,0.5323
5063,2019,2.3532,0.5366
5064,2015,3.9227,0.8826
5064,2016,4.2166,0.9487
5064,2017,4.4961,1.0116
5064,2018,3.7991,0.8548
5064,2019,4.1016,0.9229
5061,2015,0.0054,0.0018
5061,2016,0.0054,0.0018
5061,2017,0.0054,0.0018
5061,2018,0.0054,0.0018
5061,2019,0.0054,0.0018
5062,2015,0.0058,0.0025
5062,2016,0.0059,0.0025
5062,2017,0.0059,0.0025
5062,2018,0.0059,0.0025
5062,2019,0.0059,0.0025
5063,2015,0.0178,0.0048
5063,2016,0.0181,0.0049
5063,2017,0.018000000000000002,0.0049
5063,2018,0.018000000000000002,0.0049
5063,2019,0.0179,0.0049
5064,2015,0.0,0.0
5064,2016,0.0,0.0
5064,2017,0.0,0.0
5064,2018,0.0,0.0
5064,2019,0.0,0.0
5062,2015,0.1094,0.0465
5062,2016,0.109,0.0463
5062,2017,0.1104,0.0469
5062,2018,0.1111,0.0472
5062,2019,0.1115,0.0474
5063,2015,0.5013,0.10800000000000001
5063,2016,0.4946,0.1066
5063,2017,0.4974,0.1072
5063,2018,0.4961,0.1069
5063,2019,0.4945,0.1066
5064,2015,0.0001,0.0
5064,2016,0.0001,0.0
5064,2017,0.0,0.0
5064,2018,0.0,0.0
5064,2019,0.0,0.0
5061,2015,1.8528,0.6022
5061,2016,1.7041,0.5538
5061,2017,1.6607,0.5397
5061,2018,1.5785,0.513
5061,2019,1.6478,0.5355
5062,2015,1.3848,0.5885
5062,2016,1.3808,0.5868
5062,2017,1.4074,0.5982
5062,2018,1.1222,0.4769
5062,2019,1.138,0.4836
5063,2015,1.4073,0.4143
5063,2016,1.421,0.4171
5063,2017,1.4693,0.4338
5063,2018,1.4296,0.4235
5063,2019,1.4303,0.4192
5064,2015,0.1926,0.0433
5064,2016,0.1797,0.0404
5064,2017,0.1779,0.04
5064,2018,0.1738,0.0391
5064,2019,0.1732,0.039
5061,2015,0.022000000000000002,0.0071
5061,2016,0.0204,0.0066
5061,2017,0.022000000000000002,0.0071
5061,2018,0.022000000000000002,0.0071
5061,2019,0.0215,0.006999999999999999
5062,2015,0.0143,0.0061
5062,2016,0.016,0.0068
5062,2017,0.0164,0.006999999999999999
5062,2018,0.0173,0.0073
5062,2019,0.0178,0.0076
5063,2015,0.3402,0.1246
5063,2016,0.4112,0.1504
5063,2017,0.4434,0.1644
5063,2018,0.4941,0.1817
5063,2019,0.5137,0.1886
5064,2015,0.0003,0.0001
5064,2016,0.0002,0.0
5064,2017,0.0002,0.0
5064,2018,0.0003,0.0001
5064,2019,0.0001,0.0
5061,2015,0.0376,0.0122
5061,2016,0.2791,0.0907
5061,2017,0.1175,0.0382
5061,2018,0.085,0.0276
5061,2019,0.1605,0.0522
5062,2015,0.0811,0.0345
5062,2016,0.081,0.0344
5062,2017,0.0689,0.0293
5062,2018,0.0685,0.0291
5062,2019,0.0736,0.0313
5063,2015,5.7488,2.0186
5063,2016,5.5178,1.9204
5063,2017,4.6816,1.6524
5063,2018,4.6148,1.645
5063,2019,4.7658,1.6981
5064,2015,0.9647,0.2171
5064,2016,0.6462,0.1454
5064,2017,0.7104,0.1599
5064,2018,0.4934,0.111
5064,2019,1.3358,0.3006
5061,2015,0.0035,0.0011
5061,2016,0.0033,0.0011
5061,2017,0.0014,0.0004
5061,2018,0.0014,0.0004
5061,2019,0.002,0.0007
5062,2015,0.3297,0.1401
5062,2016,0.3537,0.1503
5062,2017,0.354,0.1505
5062,2018,0.3602,0.1531
5062,2019,0.3663,0.1557
5063,2015,7.0058,1.7975
5063,2016,7.2964,1.8968
5063,2017,7.3979,1.9224
5063,2018,7.5582,1.9685
5063,2019,7.7185,2.0145
5064,2015,0.0304,0.0068
5064,2016,0.0327,0.0074
5064,2017,0.0322,0.0072
5064,2018,0.0324,0.0073
5064,2019,0.0339,0.0076
5061,2015,3.3332,1.0833
5061,2016,3.3721,1.0959
5061,2017,3.2919,1.0699
5061,2018,3.3965,1.1039
5061,2019,3.3535,1.0899
5062,2015,1.8912,0.8037
5062,2016,1.9141,0.8135
5062,2017,1.9701,0.8373
5062,2018,2.0104,0.8544
5062,2019,2.0245,0.8604
5063,2015,3.2711,0.7109
5063,2016,3.3299,0.7278
5063,2017,3.3741,0.7402
5063,2018,3.4541,0.7545
5063,2019,3.5295,0.7717
5064,2015,1.0156,0.2285
5064,2016,0.9886,0.2224
5064,2017,0.9384,0.2111
5064,2018,0.9305,0.2094
5064,2019,0.9137,0.2056
5061,2015,0.5334,0.1734
5061,2016,0.7217,0.2346
5061,2017,0.7268,0.2362
5061,2018,1.0018,0.3256
5061,2019,0.8168,0.2655
5062,2015,0.4373,0.1858
5062,2016,0.4286,0.1822
5062,2017,0.4401,0.187
5062,2018,0.4381,0.1862
5062,2019,0.4205,0.1787
5063,2015,0.2337,0.0833
5063,2016,0.2284,0.0815
5063,2017,0.2651,0.0975
5063,2018,0.2537,0.0937
5063,2019,0.22899999999999998,0.085
5064,2015,0.4184,0.0941
5064,2016,0.531,0.1195
5064,2017,0.5648,0.1271
5064,2018,0.5724,0.1288
5064,2019,0.5825,0.1311
5061,2015,0.2842,0.0924
5061,2016,0.1778,0.0578
5061,2017,0.2521,0.0819
5061,2018,0.152,0.0494
5061,2019,0.1939,0.063
5062,2015,0.278,0.1181
5062,2016,0.2765,0.1175
5062,2017,0.2755,0.1171
5062,2018,0.2767,0.1176
5062,2019,0.2783,0.1183
5063,2015,2.5412,0.779
5063,2016,2.5782,0.787
5063,2017,2.6164,0.7954
5063,2018,2.6934,0.8119
5063,2019,2.7775,0.8302
5064,2015,1.0492,0.2361
5064,2016,1.1052,0.2487
5064,2017,1.1777,0.265
5064,2018,1.2176,0.27399999999999997
5064,2019,1.2568,0.2828
5062,2015,0.8924,0.3793
5062,2016,0.9384,0.3988
5062,2017,0.9670000000000001,0.41100000000000003
5062,2018,0.9855,0.4188
5062,2019,1.0026,0.4261
5063,2015,2.365,0.532
5063,2016,2.4436,0.55
5063,2017,2.5064,0.5647
5063,2018,2.569,0.5793
5063,2019,2.6201,0.5902
5064,2015,0.9896,0.2227
5064,2016,1.0025,0.2256
5064,2017,0.9346,0.2103
5064,2018,0.8195,0.1844
5064,2019,0.7516,0.1691
5061,2015,0.9531,0.3098
5061,2016,1.0307,0.335
5061,2017,1.1078,0.36
5061,2018,1.4086,0.4578
5061,2019,1.1823,0.3843
5062,2015,0.9668,0.4109
5062,2016,1.0289,0.4373
5062,2017,1.0805,0.4592
5062,2018,1.0767,0.4576
5062,2019,1.0619,0.4513
5063,2015,4.7931,1.109
5063,2016,4.7927,1.1086
5063,2017,4.8189,1.1142
5063,2018,4.8283,1.1164
5063,2019,4.8853,1.1289
5064,2015,0.1719,0.0387
5064,2016,0.18,0.0405
5064,2017,0.19,0.0427
5064,2018,0.204,0.0459
5064,2019,0.2091,0.047
5062,2015,0.4014,0.1706
5062,2016,0.4181,0.1777
5062,2017,0.42100000000000004,0.1789
5062,2018,0.4173,0.1773
5062,2019,0.4169,0.1772
5063,2015,1.4213,0.4883
5063,2016,1.4302,0.4908
5063,2017,1.4338,0.4917
5063,2018,1.4174,0.4856
5063,2019,1.4448,0.4951
5064,2015,1.0128,0.2279
5064,2016,0.9948,0.2238
5064,2017,0.9655,0.2172
5064,2018,0.8742,0.1967
5064,2019,1.0626,0.2391
5061,2015,1.2032,0.391
5061,2016,1.6903,0.5494
5061,2017,1.6659,0.5414
5061,2018,2.2276,0.7240000000000001
5061,2019,1.8613,0.6049
5062,2015,1.025,0.4356
5062,2016,1.0354,0.4401
5062,2017,1.0278,0.4368
5062,2018,1.0534,0.4477
5062,2019,1.0719,0.4556
5063,2015,40.9392,9.851
5063,2016,41.335,9.9559
5063,2017,40.9143,9.8912
5063,2018,42.1385,10.1994
5063,2019,43.0071,10.4186
5064,2015,2.1177,0.4765
5064,2016,2.1354,0.4805
5064,2017,2.254,0.5072
5064,2018,2.1935,0.4935
5064,2019,2.1585,0.4857
5062,2015,0.038,0.0162
5062,2016,0.0384,0.0163
5062,2017,0.0394,0.0167
5062,2018,0.0395,0.0168
5062,2019,0.0393,0.0167
5063,2015,0.23199999999999998,0.0514
5063,2016,0.2381,0.0528
5063,2017,0.2408,0.0533
5063,2018,0.244,0.054000000000000006
5063,2019,0.2469,0.0546
5064,2015,0.0026,0.0006
5064,2016,0.0027,0.0006
5064,2017,0.0028,0.0006
5064,2018,0.0029,0.0007
5064,2019,0.003,0.0007
5061,2015,5.6155,1.825
5061,2016,5.4106,1.7584
5061,2017,5.4106,1.7584
5061,2018,5.4106,1.7584
5061,2019,5.4106,1.7584
5062,2015,3.142,1.3353
5062,2016,3.1727,1.3484
5062,2017,3.1065,1.3202
5062,2018,2.8928,1.2294
5062,2019,2.8707,1.2201
5063,2015,3.1887,1.1934
5063,2016,3.2432,1.2149
5063,2017,3.2625,1.226
5063,2018,3.2825,1.2388
5063,2019,3.2933,1.2473
5064,2015,3.3921,0.7632
5064,2016,3.7111,0.835
5064,2017,4.4551,1.0024
5064,2018,4.9906,1.1229
5064,2019,4.8763,1.0972
5061,2015,16.4843,5.3574
5061,2016,16.1229,5.2399
5061,2017,16.3586,5.3165
5061,2018,16.2329,5.2757
5061,2019,16.2381,5.2774
5062,2015,7.7721,3.3031
5062,2016,7.8721,3.3457
5062,2017,7.9588,3.3825
5062,2018,7.9353,3.3725
5062,2019,7.8503,3.3364
5063,2015,12.4894,4.1634
5063,2016,12.6794,4.2318
5063,2017,12.8489,4.3065
5063,2018,12.5768,4.203
5063,2019,12.4565,4.169
5064,2015,4.7278,1.0638
5064,2016,4.2321,0.9522
5064,2017,4.4311,0.997
5064,2018,4.0622,0.914
5064,2019,4.8493,1.0911
5061,2015,0.1744,0.0567
5061,2016,0.0681,0.0221
5061,2017,0.0681,0.0221
5061,2018,0.0681,0.0221
5061,2019,0.0681,0.0221
5062,2015,0.3913,0.1663
5062,2016,0.4304,0.1829
5062,2017,0.4379,0.1861
5062,2018,0.3543,0.1506
5062,2019,0.3324,0.1413
5063,2015,2.5882,0.7125
5063,2016,2.3782,0.6598
5063,2017,2.3956,0.6803
5063,2018,2.5064,0.6919
5063,2019,2.5414,0.6965
5064,2015,0.2632,0.0592
5064,2016,0.2853,0.0642
5064,2017,0.287,0.0646
5064,2018,0.2951,0.0664
5064,2019,0.3134,0.0705
5064,2015,0.0006,0.0001
5064,2016,0.0006,0.0001
5064,2017,0.0006,0.0001
5064,2018,0.0006,0.0001
5064,2019,0.0006,0.0001
5061,2015,0.0067,0.0022
5061,2016,0.0045,0.0014
5061,2017,0.002,0.0006
5061,2018,0.0021,0.0007
5061,2019,0.0028,0.0009
5062,2015,0.0051,0.0022
5062,2016,0.0054,0.0023
5062,2017,0.0057,0.0024
5062,2018,0.0055,0.0023
5062,2019,0.0053,0.0023
5063,2015,0.0222,0.0061
5063,2016,0.0217,0.0059
5063,2017,0.0212,0.0057
5063,2018,0.0213,0.0057
5063,2019,0.0214,0.0057
5061,2015,0.0001,0.0
5061,2016,0.0003,0.0001
5061,2017,0.0002,0.0001
5061,2018,0.0002,0.0001
5061,2019,0.0002,0.0001
5062,2015,0.0023,0.001
5062,2016,0.0022,0.001
5062,2017,0.0023,0.001
5062,2018,0.0024,0.001
5062,2019,0.0024,0.001
5063,2015,0.0052,0.0016
5063,2016,0.0049,0.0015
5063,2017,0.0048,0.0015
5063,2018,0.0048,0.0015
5063,2019,0.0045,0.0013
5062,2015,0.0029,0.0012
5062,2016,0.0027,0.0012
5062,2017,0.0027,0.0012
5062,2018,0.0027,0.0011
5062,2019,0.0027,0.0011
5063,2015,0.0097,0.003
5063,2016,0.0106,0.0033
5063,2017,0.0106,0.0033
5063,2018,0.0106,0.0033
5063,2019,0.0106,0.0033
5064,2015,0.0001,0.0
5064,2016,0.0001,0.0
5064,2017,0.0001,0.0
5064,2018,0.0001,0.0
5064,2019,0.0001,0.0
5061,2015,0.0,0.0
5061,2016,0.0002,0.0001
5061,2017,0.0001,0.0
5061,2018,0.0002,0.0001
5061,2019,0.0001,0.0
5062,2015,0.0224,0.0095
5062,2016,0.0225,0.0095
5062,2017,0.0227,0.0097
5062,2018,0.0226,0.0096
5062,2019,0.0227,0.0096
5063,2015,0.1003,0.0218
5063,2016,0.1054,0.0229
5063,2017,0.0986,0.0214
5063,2018,0.1044,0.0227
5063,2019,0.1085,0.0236
5062,2015,0.0084,0.0036
5062,2016,0.0084,0.0036
5062,2017,0.0095,0.004
5062,2018,0.0089,0.0038
5062,2019,0.0092,0.0039
5063,2015,0.0074,0.002
5063,2016,0.0078,0.0021
5063,2017,0.0079,0.0021
5063,2018,0.0083,0.0022
5063,2019,0.0086,0.0023
5064,2015,0.0001,0.0
5064,2016,0.0001,0.0
5064,2017,0.0001,0.0
5064,2018,0.0001,0.0
5064,2019,0.0002,0.0
5061,2015,0.4447,0.1445
5061,2016,0.5579,0.1813
5061,2017,0.5814,0.18899999999999997
5061,2018,0.5814,0.18899999999999997
5061,2019,0.5736,0.1864
5062,2015,0.298,0.1266
5062,2016,0.3077,0.1308
5062,2017,0.3211,0.1365
5062,2018,0.332,0.1411
5062,2019,0.3457,0.1469
5063,2015,8.0074,2.3218
5063,2016,8.1893,2.3819999999999997
5063,2017,8.4445,2.469
5063,2018,8.6238,2.5248
5063,2019,8.776,2.5624
5064,2015,0.4296,0.0967
5064,2016,0.3602,0.081
5064,2017,0.5062,0.1139
5064,2018,0.5636,0.1268
5064,2019,0.5497,0.1237
5061,2015,3.0173,0.9806
5061,2016,3.7072,1.2048
5061,2017,3.415,1.1099
5061,2018,1.8253,0.5932
5061,2019,2.9825,0.9693
5062,2015,1.1803,0.5016
5062,2016,1.1191,0.4756
5062,2017,1.1124,0.4728
5062,2018,1.0846,0.461
5062,2019,1.1008,0.4678
5063,2015,0.9687,0.2975
5063,2016,0.9294,0.2836
5063,2017,0.937,0.28600000000000003
5063,2018,0.9302,0.2855
5063,2019,0.924,0.2807
5064,2015,1.3996,0.3149
5064,2016,1.7296,0.3892
5064,2017,1.1893,0.2676
5064,2018,1.6941,0.3812
5064,2019,1.6728,0.3764
5061,2015,0.0009,0.0003
5061,2016,0.0007,0.0002
5061,2017,0.0008,0.0003
5061,2018,0.0007,0.0002
5061,2019,0.0008,0.0002
5062,2015,0.0015,0.0006
5062,2016,0.0013,0.0005
5062,2017,0.0012,0.0005
5062,2018,0.0012,0.0005
5062,2019,0.0012,0.0005
5063,2015,0.0035,0.001
5063,2016,0.0032,0.001
5063,2017,0.003,0.0009
5063,2018,0.0027,0.0009
5063,2019,0.0025,0.0008
5062,2015,0.0754,0.0321
5062,2016,0.0851,0.0362
5062,2017,0.1021,0.0434
5062,2018,0.1082,0.046
5062,2019,0.1143,0.0486
5063,2015,1.6011,0.4763
5063,2016,1.5246,0.4607
5063,2017,1.5694,0.4661
5063,2018,1.6087,0.474
5063,2019,1.6643,0.4901
5064,2015,0.3117,0.0701
5064,2016,0.3612,0.0813
5064,2017,0.3702,0.0833
5064,2018,0.3753,0.0845
5064,2019,0.3225,0.0726
5061,2015,0.0,0.0
5061,2016,0.0,0.0
5061,2017,0.0,0.0
5061,2018,0.0,0.0
5061,2019,0.0,0.0
5062,2015,0.0146,0.0062
5062,2016,0.0151,0.0064
5062,2017,0.0156,0.0066
5062,2018,0.0158,0.0067
5062,2019,0.016,0.0068
5063,2015,0.0241,0.0052
5063,2016,0.0249,0.0053
5063,2017,0.0258,0.0055
5063,2018,0.0262,0.0056
5063,2019,0.0265,0.0057
5061,2015,1.8036,0.5862
5061,2016,1.9837,0.6447
5061,2017,1.9256,0.6258
5061,2018,2.0268,0.6587
5061,2019,1.9787,0.6431
5062,2015,0.4456,0.1894
5062,2016,0.4427,0.1882
5062,2017,0.4256,0.1809
5062,2018,0.433,0.184
5062,2019,0.4187,0.17800000000000002
5063,2015,0.2446,0.07
5063,2016,0.2405,0.0688
5063,2017,0.2335,0.0667
5063,2018,0.2284,0.0651
5063,2019,0.2201,0.0621
5064,2015,0.6881,0.1548
5064,2016,0.8321,0.1872
5064,2017,0.6268,0.141
5064,2018,0.6998,0.1575
5064,2019,0.7202,0.1621
5061,2015,0.445,0.1446
5061,2016,0.4258,0.1384
5061,2017,0.4256,0.1383
5061,2018,0.4289,0.1394
5061,2019,0.4268,0.1387
5062,2015,0.3074,0.1306
5062,2016,0.3156,0.1341
5062,2017,0.3181,0.1352
5062,2018,0.3111,0.1322
5062,2019,0.3118,0.1325
5063,2015,0.2965,0.0717
5063,2016,0.305,0.0734
5063,2017,0.3075,0.0741
5063,2018,0.2991,0.07200000000000001
5063,2019,0.3019,0.0725
5064,2015,0.0956,0.0215
5064,2016,0.0974,0.0219
5064,2017,0.0857,0.0193
5064,2018,0.0887,0.02
5064,2019,0.0954,0.0215
5062,2015,0.3211,0.1365
5062,2016,0.3187,0.1354
5062,2017,0.3088,0.1312
5062,2018,0.3111,0.1322
5062,2019,0.303,0.1288
5063,2015,15.503,5.2202
5063,2016,15.3397,5.1605
5063,2017,15.1201,5.0889999999999995
5063,2018,14.9839,5.0386
5063,2019,14.5624,5.001
5064,2015,0.0966,0.0217
5064,2016,0.0636,0.0143
5064,2017,0.0785,0.0177
5064,2018,0.0839,0.0189
5064,2019,0.0814,0.0183
5061,2015,1.2088,0.3929
5061,2016,2.8104,0.9134
5061,2017,2.5758,0.8371
5061,2018,2.5625,0.8328
5061,2019,2.6496,0.8611
5062,2015,1.3923,0.5917
5062,2016,1.3423,0.5705
5062,2017,1.3551,0.5759
5062,2018,1.3659999999999999,0.5805
5062,2019,1.3754,0.5846
5063,2015,61.3509,17.4053
5063,2016,61.485,17.4658
5063,2017,61.9735,17.5873
5063,2018,62.4473,17.7041
5063,2019,62.8743,17.8102
5064,2015,1.4374,0.3234
5064,2016,2.6245,0.5905
5064,2017,1.8268,0.41100000000000003
5064,2018,2.591,0.583
5064,2019,1.936,0.4356
5062,2015,0.7934,0.3372
5062,2016,0.7952,0.33799999999999997
5062,2017,0.7965,0.3385
5062,2018,0.8067,0.3428
5062,2019,0.8628,0.3667
5063,2015,24.0191,6.4822
5063,2016,24.1023,6.5153
5063,2017,24.1557,6.5358
5063,2018,24.5607,6.6395
5063,2019,26.1921,7.0038
5064,2015,0.1966,0.0442
5064,2016,0.1714,0.0386
5064,2017,0.1642,0.0369
5064,2018,0.1542,0.0347
5064,2019,0.1636,0.0368
5061,2015,3.5424,1.1513
5061,2016,1.8508,0.6015
5061,2017,1.7243,0.5604
5061,2018,1.0816,0.3515
5061,2019,1.5522,0.5045
5062,2015,0.1903,0.0809
5062,2016,0.1913,0.0813
5062,2017,0.19899999999999998,0.0846
5062,2018,0.2081,0.0884
5062,2019,0.20199999999999999,0.0858
5063,2015,0.7343,0.1712
5063,2016,0.6851,0.1587
5063,2017,0.7181,0.1668
5063,2018,0.7743,0.1801
5063,2019,0.7559,0.1761
5064,2015,0.9971,0.2243
5064,2016,0.9218,0.2074
5064,2017,0.5614,0.1263
5064,2018,0.8320000000000001,0.1872
5064,2019,0.8843,0.19899999999999998
5061,2015,2.9893,0.9715
5061,2016,2.9235,0.9501
5061,2017,3.1187,1.0136
5061,2018,2.8944,0.9407
5061,2019,2.9788,0.9681
5062,2015,1.0219,0.4343
5062,2016,1.0290000000000001,0.4373
5062,2017,1.0169,0.4322
5062,2018,0.9986,0.4244
5062,2019,0.9874,0.4196
5063,2015,0.9569,0.2406
5063,2016,0.9575,0.2404
5063,2017,0.9699,0.2443
5063,2018,0.8566,0.1981
5063,2019,0.8418,0.1955
5064,2015,1.1022,0.248
5064,2016,0.9904,0.2228
5064,2017,1.0856,0.2443
5064,2018,0.633,0.1424
5064,2019,1.1134,0.2505
5061,2015,0.7815,0.254
5061,2016,0.826,0.2684
5061,2017,0.7631,0.248
5061,2018,0.7001,0.2275
5061,2019,0.763,0.248
5062,2015,1.1671,0.496
5062,2016,1.1602,0.4931
5062,2017,1.1569,0.4917
5062,2018,1.1512,0.4893
5062,2019,1.1340000000000001,0.4819
5063,2015,1.0062,0.2404
5063,2016,1.0043,0.2398
5063,2017,1.0,0.2392
5063,2018,0.9965,0.2381
5063,2019,0.9863,0.23600000000000002
5064,2015,0.1659,0.0373
5064,2016,0.1367,0.0308
5064,2017,0.1759,0.0396
5064,2018,0.1612,0.0363
5064,2019,0.1672,0.0376
5061,2015,0.1701,0.0553
5061,2016,0.191,0.0621
5061,2017,0.1951,0.0634
5061,2018,0.1097,0.0357
5061,2019,0.1653,0.0537
5062,2015,0.0302,0.0128
5062,2016,0.0305,0.013000000000000001
5062,2017,0.0333,0.0141
5062,2018,0.0335,0.0142
5062,2019,0.0344,0.0146
5063,2015,0.0803,0.0176
5063,2016,0.0786,0.0172
5063,2017,0.0833,0.0181
5063,2018,0.0828,0.0181
5063,2019,0.0852,0.0185
5064,2015,0.0505,0.0114
5064,2016,0.0527,0.0119
5064,2017,0.053,0.0119
5064,2018,0.0502,0.0113
5064,2019,0.0515,0.0116
5061,2015,0.2583,0.084
5061,2016,0.1247,0.0405
5061,2017,0.1247,0.0405
5061,2018,0.1247,0.0405
5061,2019,0.1247,0.0405
5062,2015,0.8718,0.3705
5062,2016,0.8987,0.382
5062,2017,0.9185,0.3904
5062,2018,0.9297,0.3951
5062,2019,0.9511,0.4042
5063,2015,2.2791,0.7078
5063,2016,2.3462,0.7285
5063,2017,2.3825,0.7396
5063,2018,2.4001,0.7442
5063,2019,2.4403,0.7549
5064,2015,0.2819,0.0634
5064,2016,0.2895,0.0651
5064,2017,0.2853,0.0642
5064,2018,0.2625,0.0591
5064,2019,0.2843,0.064
5062,2015,0.6949,0.2953
5062,2016,0.7385,0.3139
5062,2017,0.7783,0.3308
5062,2018,0.8217,0.3492
5062,2019,0.8712,0.3703
5063,2015,47.8056,13.8339
5063,2016,50.5737,14.6687
5063,2017,53.5133,15.5567
5063,2018,56.6267,16.4998
5063,2019,59.923,17.5009
5064,2015,0.5644,0.127
5064,2016,0.6459999999999999,0.1454
5064,2017,0.6193,0.1393
5064,2018,0.6447,0.1451
5064,2019,0.635,0.1429
5061,2015,6.2407,2.0282
5061,2016,6.3515,2.0642
5061,2017,5.7521,1.8694
5061,2018,5.528,1.7966
5061,2019,5.8772,1.9101
5062,2015,1.1039,0.4692
