Code zone,Code Produit,Code année,Emission de ch4
133,6992,2015,0.0042
133,6992,2016,0.027000000000000003
133,6992,2017,0.0145
133,6992,2018,0.0042
133,6992,2019,0.0062
133,69921,2015,0.0042
133,69921,2016,0.027000000000000003
133,69921,2017,0.0145
133,69921,2018,0.0042
133,69921,2019,0.0062
133,6993,2015,0.0
133,6993,2016,0.0
133,6993,2017,0.0
133,6993,2018,0.0
133,6993,2019,0.0
133,6994,2015,0.5922
133,6994,2016,0.6373
133,6994,2017,0.6726
133,6994,2018,0.7319
133,6994,2019,0.7459
134,5058,2015,1.444
134,5058,2016,1.4131
134,5058,2017,1.3745
134,5058,2018,1.3671
134,5058,2019,1.3517
134,5059,2015,0.9882
134,5059,2016,0.9493
134,5059,2017,0.8686
134,5059,2018,0.8097
134,5059,2019,0.7952
134,5066,2015,0.0022
134,5066,2016,0.0023
134,5066,2017,0.0027
134,5066,2018,0.0
134,5066,2019,0.0
134,6992,2015,0.0
134,6992,2016,0.0
134,6992,2017,0.0
134,6992,2018,0.0
134,6992,2019,0.0
134,69921,2015,0.0
134,69921,2016,0.0
134,69921,2017,0.0
134,69921,2018,0.0
134,69921,2019,0.0
134,6993,2015,0.0
134,6993,2016,0.0
134,6993,2017,0.0
134,6993,2018,0.0
134,6993,2019,0.0
134,6994,2015,0.0053
134,6994,2016,0.0053
134,6994,2017,0.005
134,6994,2018,0.005
134,6994,2019,0.0049
143,5058,2015,270.865
143,5058,2016,274.6782
143,5058,2017,275.3573
143,5058,2018,281.1049
143,5058,2019,286.623
143,5059,2015,12.7659
143,5059,2016,13.0362
143,5059,2017,13.1164
143,5059,2018,13.3872
143,5059,2019,13.6638
143,5060,2015,2.3268
143,5060,2016,2.1076
143,5060,2017,2.2436
143,5060,2018,2.2655
143,5060,2019,2.2324
143,5066,2015,3.9031
143,5066,2016,3.011
143,5066,2017,4.0385
143,5066,2018,3.4976
143,5066,2019,2.909
143,6795,2015,0.0015
143,6795,2016,0.045
143,6795,2017,0.036000000000000004
143,6795,2018,0.0011
143,6795,2019,0.031
143,6992,2015,0.0
143,6992,2016,0.0622
143,6992,2017,0.0199
143,6992,2018,0.0
143,6992,2019,0.0697
143,69921,2015,0.0
143,69921,2016,0.0
143,69921,2017,0.0
143,69921,2018,0.0
143,69921,2019,0.0
143,6993,2015,0.0
143,6993,2016,0.0
143,6993,2017,0.0
143,6993,2018,0.0
143,6993,2019,0.0
143,6994,2015,0.214
143,6994,2016,0.22
143,6994,2017,0.2399
143,6994,2018,0.2442
143,6994,2019,0.2523
135,5058,2015,0.9334
135,5058,2016,0.9643
135,5058,2017,0.9249
135,5058,2018,0.8462
135,5058,2019,0.7998
135,5059,2015,0.0476
135,5059,2016,0.0454
135,5059,2017,0.0433
135,5059,2018,0.0381
135,5059,2019,0.037000000000000005
135,5066,2015,0.0068
135,5066,2016,0.0075
135,5066,2017,0.0076
135,5066,2018,0.0079
135,5066,2019,0.0081
135,6992,2015,0.0
135,6992,2016,0.0
135,6992,2017,0.0
135,6992,2018,0.0
135,6992,2019,0.0
135,69921,2015,0.0
135,69921,2016,0.0
135,69921,2017,0.0
135,69921,2018,0.0
135,69921,2019,0.0
135,6993,2015,0.0
135,6993,2016,0.0
135,6993,2017,0.0
135,6993,2018,0.0
135,6993,2019,0.0
135,6994,2015,0.003
135,6994,2016,0.003
135,6994,2017,0.003
135,6994,2018,0.003
135,6994,2019,0.003
137,5058,2015,0.4235
137,5058,2016,0.3831
137,5058,2017,0.3353
137,5058,2018,0.3422
137,5058,2019,0.3383
137,5059,2015,0.3278
137,5059,2016,0.3538
137,5059,2017,0.3525
137,5059,2018,0.3577
137,5059,2019,0.3633
137,5060,2015,0.0602
137,5060,2016,0.0285
137,5060,2017,0.0099
137,5060,2018,0.0023
137,5060,2019,0.0011
137,5066,2015,0.0926
137,5066,2016,0.0907
137,5066,2017,0.0879
137,5066,2018,0.0839
137,5066,2019,0.0793
137,6992,2015,0.0
137,6992,2016,0.0
137,6992,2017,0.0
137,6992,2018,0.0
137,6992,2019,0.0
137,69921,2015,0.0
137,69921,2016,0.0
137,69921,2017,0.0
137,69921,2018,0.0
137,69921,2019,0.0
137,6993,2015,0.0
137,6993,2016,0.0
137,6993,2017,0.0
137,6993,2018,0.0
137,6993,2019,0.0
137,6994,2015,0.0463
137,6994,2016,0.0435
137,6994,2017,0.0424
137,6994,2018,0.0423
137,6994,2019,0.0408
136,5058,2015,225.5225
136,5058,2016,232.8763
136,5058,2017,230.6898
136,5058,2018,231.3214
136,5058,2019,233.227
136,5059,2015,9.9482
136,5059,2016,10.255
136,5059,2017,10.1708
136,5059,2018,10.2221
136,5059,2019,10.3013
136,5060,2015,12.362
136,5060,2016,12.1772
136,5060,2017,16.4668
136,5060,2018,17.1741
136,5060,2019,20.4299
136,5066,2015,0.1107
136,5066,2016,0.1254
136,5066,2017,0.1301
136,5066,2018,0.1425
136,5066,2019,0.1759
136,6795,2015,0.5202
136,6795,2016,1.9009
136,6795,2017,0.9742
136,6795,2018,0.2687
136,6795,2019,1.778
136,6992,2015,0.0
136,6992,2016,0.0
136,6992,2017,0.0
136,6992,2018,0.0
136,6992,2019,0.0
136,69921,2015,0.0
136,69921,2016,0.0
136,69921,2017,0.0
136,69921,2018,0.0
136,69921,2019,0.0
136,6993,2015,0.0
136,6993,2016,0.0
136,6993,2017,0.0
136,6993,2018,0.0
136,6993,2019,0.0
136,6994,2015,0.0342
136,6994,2016,0.0298
136,6994,2017,0.0461
136,6994,2018,0.0454
136,6994,2019,0.0491
270,6992,2015,0.0
270,6992,2016,0.0
270,6992,2017,0.0
270,6992,2018,0.0
270,6992,2019,0.0
270,69921,2015,0.0
270,69921,2016,0.0
270,69921,2017,0.0
270,69921,2018,0.0
270,69921,2019,0.0
270,6993,2015,0.0
270,6993,2016,0.0
270,6993,2017,0.0
270,6993,2018,0.0
270,6993,2019,0.0
270,6994,2015,0.0379
270,6994,2016,0.0399
270,6994,2017,0.0417
270,6994,2018,0.0435
270,6994,2019,0.0453
138,5058,2015,2199.2667
138,5058,2016,2216.321
138,5058,2017,2245.4473
138,5058,2018,2275.9421
138,5058,2019,2300.0969
138,5059,2015,79.9457
138,5059,2016,80.8685
138,5059,2017,82.0396
138,5059,2018,83.4371
138,5059,2019,84.6369
138,5060,2015,4.6652
138,5060,2016,4.7541
138,5060,2017,4.7711
138,5060,2018,5.1832
138,5060,2019,4.4219
138,5066,2015,21.4465
138,5066,2016,22.7288
138,5066,2017,21.9157
138,5066,2018,21.2619
138,5066,2019,20.1518
138,6795,2015,7.7026
138,6795,2016,11.9752
138,6795,2017,20.1537
138,6795,2018,14.3452
138,6795,2019,19.1206
138,6992,2015,19.9345
138,6992,2016,24.2002
138,6992,2017,38.5881
138,6992,2018,17.9138
138,6992,2019,48.2438
138,69921,2015,12.5955
138,69921,2016,7.9116
138,69921,2017,6.9726
138,69921,2018,2.0149
138,69921,2019,10.6073
138,6993,2015,0.0
138,6993,2016,0.0
138,6993,2017,0.0
138,6993,2018,0.0
138,6993,2019,0.0
138,6994,2015,1.5971
138,6994,2016,0.8257
138,6994,2017,2.024
138,6994,2018,1.9342
138,6994,2019,2.1718
145,5058,2015,1.1582
145,5058,2016,1.1909999999999998
145,5058,2017,1.2142
145,5058,2018,1.2373
145,5058,2019,1.2593
145,5059,2015,0.6276
145,5059,2016,0.6393
145,5059,2017,0.6481
145,5059,2018,0.657
145,5059,2019,0.6648
145,5060,2015,0.0226
145,5060,2016,0.0228
145,5060,2017,0.023
145,5060,2018,0.0233
145,5060,2019,0.0233
145,5066,2015,0.0003
145,5066,2016,0.0003
145,5066,2017,0.0003
145,5066,2018,0.0003
145,5066,2019,0.0003
145,6992,2015,0.0
145,6992,2016,0.0
145,6992,2017,0.0
145,6992,2018,0.0
145,6992,2019,0.0
145,69921,2015,0.0
145,69921,2016,0.0
145,69921,2017,0.0
145,69921,2018,0.0
145,69921,2019,0.0
145,6993,2015,0.0
145,6993,2016,0.0
145,6993,2017,0.0
145,6993,2018,0.0
145,6993,2019,0.0
145,6994,2015,0.1032
145,6994,2016,0.1012
145,6994,2017,0.0998
145,6994,2018,0.0977
145,6994,2019,0.0963
141,5058,2015,518.3726
141,5058,2016,566.1218
141,5058,2017,609.1976
141,5058,2018,611.1077
141,5058,2019,655.1868
141,5059,2015,21.2883
141,5059,2016,23.0751
141,5059,2017,24.7531
141,5059,2018,24.781999999999996
141,5059,2019,26.5529
141,5066,2015,0.3901
141,5066,2016,0.3835
141,5066,2017,0.2927
141,5066,2018,0.3325
141,5066,2019,0.3467
141,6795,2015,18.8766
141,6795,2016,10.4334
141,6795,2017,4.7386
141,6795,2018,0.3003
141,6795,2019,3.1968
141,6992,2015,0.6485
141,6992,2016,0.0163
141,6992,2017,0.3784
141,6992,2018,0.0849
141,6992,2019,0.002
141,69921,2015,0.0
141,69921,2016,0.0
141,69921,2017,0.0
141,69921,2018,0.0
141,69921,2019,0.0
141,6993,2015,16.057000000000002
141,6993,2016,2.1107
141,6993,2017,0.9977
141,6993,2018,0.4388
141,6993,2019,1.0732
141,6994,2015,0.0864
141,6994,2016,0.0629
141,6994,2017,0.0733
141,6994,2018,0.0554
141,6994,2019,0.0536
273,5058,2015,10.8701
273,5058,2016,10.5113
273,5058,2017,10.3124
273,5058,2018,10.0631
273,5058,2019,9.7328
273,5059,2015,1.8026
273,5059,2016,1.9495
273,5059,2017,1.7483
273,5059,2018,1.6916
273,5059,2019,1.6294
273,5066,2015,0.0025
273,5066,2016,0.0025
273,5066,2017,0.0026
273,5066,2018,0.0026
273,5066,2019,0.0026
273,6795,2015,0.1248
273,6795,2016,0.0064
273,6795,2017,0.2676
273,6795,2018,0.0277
273,6795,2019,0.0178
273,6992,2015,0.0673
273,6992,2016,0.0
273,6992,2017,0.2891
273,6992,2018,0.0025
273,6992,2019,0.0374
273,69921,2015,0.0
273,69921,2016,0.0
273,69921,2017,0.0
273,69921,2018,0.0
273,69921,2019,0.0
273,6993,2015,0.0
273,6993,2016,0.0
273,6993,2017,0.5543
273,6993,2018,0.0089
273,6993,2019,0.0
273,6994,2015,0.0051
273,6994,2016,0.0046
273,6994,2017,0.0045
273,6994,2018,0.0024
273,6994,2019,0.0019
142,5066,2015,0.0001
142,5066,2016,0.0001
142,5066,2017,0.0001
142,5066,2018,0.0001
142,5066,2019,0.0001
142,6992,2015,0.0
142,6992,2016,0.0
142,6992,2017,0.0
142,6992,2018,0.0
142,6992,2019,0.0
142,69921,2015,0.0
142,69921,2016,0.0
142,69921,2017,0.0
142,69921,2018,0.0
142,69921,2019,0.0
142,6993,2015,0.0
142,6993,2016,0.0
142,6993,2017,0.0
142,6993,2018,0.0
142,6993,2019,0.0
142,6994,2015,0.0045
142,6994,2016,0.0015
142,6994,2017,0.0009
142,6994,2018,0.001
142,6994,2019,0.0005
144,5058,2015,77.4836
144,5058,2016,85.6278
144,5058,2017,91.695
144,5058,2018,93.8832
144,5058,2019,95.7433
144,5059,2015,4.2285
144,5059,2016,4.6542
144,5059,2017,4.7737
144,5059,2018,4.7982
144,5059,2019,4.8041
144,5060,2015,16.4419
144,5060,2016,22.89
144,5060,2017,22.75
144,5060,2018,60.87
144,5060,2019,50.7361
144,5066,2015,4.688
144,5066,2016,5.0641
144,5066,2017,5.041
144,5066,2018,9.7379
144,5066,2019,8.27
144,6795,2015,254.5416
144,6795,2016,221.4602
144,6795,2017,215.1225
144,6795,2018,245.3881
144,6795,2019,234.0989
144,6992,2015,390.7925
144,6992,2016,441.3217
144,6992,2017,405.1583
144,6992,2018,425.3231
144,6992,2019,354.6343
144,69921,2015,98.1453
144,69921,2016,111.637
144,69921,2017,109.0745
144,69921,2018,96.4446
144,69921,2019,80.5936
144,6993,2015,0.0
144,6993,2016,0.0
144,6993,2017,0.0
144,6993,2018,0.0
144,6993,2019,0.0
144,6994,2015,0.2686
144,6994,2016,0.1527
144,6994,2017,0.1368
144,6994,2018,0.0477
144,6994,2019,0.0429
28,5058,2015,1076.7625
28,5058,2016,1119.1084
28,5058,2017,1156.8984
28,5058,2018,1209.8366
28,5058,2019,1264.4544
28,5059,2015,187.497
28,5059,2016,197.6192
28,5059,2017,206.0278
28,5059,2018,217.5247
28,5059,2019,233.0908
28,5060,2015,1059.4096
28,5060,2016,1052.2877
28,5060,2017,1087.0295
28,5060,2018,1118.85
28,5060,2019,1083.1003
28,5066,2015,11.7094
28,5066,2016,11.6837
28,5066,2017,12.0237
28,5066,2018,12.4014
28,5066,2019,12.0532
28,6795,2015,17.2133
28,6795,2016,12.6982
28,6795,2017,14.3546
28,6795,2018,11.0242
28,6795,2019,10.3142
28,6992,2015,232.9141
28,6992,2016,131.7507
28,6992,2017,147.7185
28,6992,2018,120.8983
28,6992,2019,121.3633
28,69921,2015,174.5157
28,69921,2016,100.7782
28,69921,2017,115.6218
28,69921,2018,98.8032
28,69921,2019,89.9461
28,6993,2015,56.7743
28,6993,2016,43.1679
28,6993,2017,21.0453
28,6993,2018,50.001999999999995
28,6993,2019,28.354
28,6994,2015,0.0912
28,6994,2016,0.1452
28,6994,2017,0.2415
28,6994,2018,0.5032
28,6994,2019,0.5857
147,5058,2015,111.1538
147,5058,2016,123.3572
147,5058,2017,117.00299999999999
147,5058,2018,114.7789
147,5058,2019,115.0036
147,5059,2015,3.7653
147,5059,2016,4.155
147,5059,2017,3.9623
147,5059,2018,3.8971
147,5059,2019,3.9067
147,5066,2015,0.0834
147,5066,2016,0.0626
147,5066,2017,0.0827
147,5066,2018,0.0692
147,5066,2019,0.0967
147,6795,2015,39.0574
147,6795,2016,40.2607
147,6795,2017,45.1468
147,6795,2018,30.1941
147,6795,2019,11.3212
147,6992,2015,0.0025
147,6992,2016,0.0
147,6992,2017,0.0025
147,6992,2018,0.0
147,6992,2019,0.0794
147,69921,2015,0.0
147,69921,2016,0.0
147,69921,2017,0.0
147,69921,2018,0.0
147,69921,2019,0.0
147,6993,2015,1.2133
147,6993,2016,0.9097
147,6993,2017,0.8882
147,6993,2018,0.5834
147,6993,2019,0.4736
147,6994,2015,0.1309
147,6994,2016,0.1597
147,6994,2017,0.1685
147,6994,2018,0.1546
147,6994,2019,0.162
148,5058,2015,0.003
148,5058,2016,0.003
148,5058,2017,0.003
148,5058,2018,0.003
148,5058,2019,0.003
148,5059,2015,0.0424
148,5059,2016,0.0428
148,5059,2017,0.0429
148,5059,2018,0.043
148,5059,2019,0.0431
148,5066,2017,0.0
148,5066,2018,0.0
148,5066,2019,0.0
148,6992,2015,0.0
148,6992,2016,0.0
148,6992,2017,0.0
148,6992,2018,0.0
148,6992,2019,0.0
148,69921,2015,0.0
148,69921,2016,0.0
148,69921,2017,0.0
148,69921,2018,0.0
148,69921,2019,0.0
148,6993,2015,0.0
148,6993,2016,0.0
148,6993,2017,0.0
148,6993,2018,0.0
148,6993,2019,0.0
148,6994,2015,0.03
148,6994,2016,0.025
148,6994,2017,0.022000000000000002
148,6994,2018,0.0202
148,6994,2019,0.017
149,5058,2015,567.9645
149,5058,2016,573.4957
149,5058,2017,576.2508
149,5058,2018,585.3417
149,5058,2019,591.716
149,5059,2015,43.5544
149,5059,2016,44.2119
149,5059,2017,44.492
149,5059,2018,45.3764
149,5059,2019,45.8984
149,5060,2015,149.2622
149,5060,2016,142.7237
149,5060,2017,162.5746
149,5060,2018,153.8908
149,5060,2019,156.2154
149,5066,2015,5.4394
149,5066,2016,5.3787
149,5066,2017,5.6563
149,5066,2018,5.6599
149,5066,2019,5.6416
149,6795,2015,0.1183
149,6795,2016,1.9887
149,6795,2017,0.33299999999999996
149,6795,2018,0.5579
149,6795,2019,1.0132
149,6992,2015,2.4096
149,6992,2016,42.7034
149,6992,2017,10.3255
149,6992,2018,7.3669
149,6992,2019,23.1179
149,69921,2015,2.2655
149,69921,2016,38.7947
149,69921,2017,10.1168
149,69921,2018,6.2512
149,69921,2019,21.6692
149,6993,2015,1.3958
149,6993,2016,42.5474
149,6993,2017,3.1542
149,6993,2018,8.5907
149,6993,2019,24.0128
149,6994,2015,0.2447
149,6994,2016,0.2613
149,6994,2017,0.2549
149,6994,2018,0.2403
149,6994,2019,0.2302
157,5058,2015,305.3987
157,5058,2016,301.2062
157,5058,2017,291.6484
157,5058,2018,303.6748
157,5058,2019,311.4753
157,5059,2015,7.2956
157,5059,2016,7.2322
157,5059,2017,6.9286
157,5059,2018,7.1631
157,5059,2019,7.32
157,5060,2015,1.5266
157,5060,2016,1.8743
157,5060,2017,1.9012
157,5060,2018,1.9404
157,5060,2019,2.0689
157,5066,2015,0.9355
157,5066,2016,1.1766
157,5066,2017,1.0924
157,5066,2018,1.0008
157,5066,2019,1.0647
157,6795,2015,0.9627
157,6795,2016,2.4074
157,6795,2017,0.705
157,6795,2018,2.4716
157,6795,2019,2.0575
157,6992,2015,0.9589
157,6992,2016,2.2126
157,6992,2017,0.3695
157,6992,2018,1.5634
157,6992,2019,1.9672
157,69921,2015,0.9589
157,69921,2016,2.2126
157,69921,2017,0.3695
157,69921,2018,1.5609
157,69921,2019,1.8681
157,6993,2015,0.0
157,6993,2016,0.7925
157,6993,2017,0.0
157,6993,2018,0.0
157,6993,2019,0.0
157,6994,2015,0.0062
157,6994,2016,0.0062
157,6994,2017,0.0064
157,6994,2018,0.0062
157,6994,2019,0.0063
158,5058,2015,638.1561
158,5058,2016,668.763
158,5058,2017,701.0289
158,5058,2018,735.048
158,5058,2019,770.9202
158,5059,2015,25.3131
158,5059,2016,26.3654
158,5059,2017,27.475
158,5059,2018,28.6377
158,5059,2019,29.8598
158,5060,2015,2.0498
158,5060,2016,2.3038
158,5060,2017,2.3327
158,5060,2018,2.9359
158,5060,2019,2.6204
158,5066,2015,0.1246
158,5066,2016,0.1339
158,5066,2017,0.1217
158,5066,2018,0.1126
158,5066,2019,0.1214
158,6795,2015,2.0249
158,6795,2016,3.5541
158,6795,2017,2.7124
158,6795,2018,3.1815
158,6795,2019,2.3382
158,6992,2015,0.0
158,6992,2016,0.0
158,6992,2017,0.0
158,6992,2018,0.0
158,6992,2019,0.0
158,69921,2015,0.0
158,69921,2016,0.0
158,69921,2017,0.0
158,69921,2018,0.0
158,69921,2019,0.0
158,6993,2015,0.0
158,6993,2016,0.0
158,6993,2017,0.0
158,6993,2018,0.0
158,6993,2019,0.0
158,6994,2015,0.0486
158,6994,2016,0.0437
158,6994,2017,0.0398
158,6994,2018,0.0323
158,6994,2019,0.0303
159,5058,2015,1263.8476
159,5058,2016,1281.5234
159,5058,2017,1302.5886
159,5058,2018,1326.0203
159,5058,2019,1354.194
159,5059,2015,57.1681
159,5059,2016,58.8026
159,5059,2017,60.1929
159,5059,2018,61.2069
159,5059,2019,61.9911
159,5060,2015,341.7486
159,5060,2016,540.3385
159,5060,2017,616.1206
159,5060,2018,643.0434
159,5060,2019,578.1952
159,5066,2015,23.133000000000003
159,5066,2016,27.2918
159,5066,2017,26.2421
159,5066,2018,27.3358
159,5066,2019,26.5719
159,6795,2015,44.4303
159,6795,2016,69.3275
159,6795,2017,50.398
159,6795,2018,40.9347
159,6795,2019,40.931999999999995
159,6992,2015,1.8485
159,6992,2016,5.9782
159,6992,2017,4.5554
159,6992,2018,1.6166
159,6992,2019,2.9568
159,69921,2015,1.8361
159,69921,2016,5.9707
159,69921,2017,4.5331
159,69921,2018,1.6141
159,69921,2019,2.9543
159,6993,2015,0.0
159,6993,2016,0.0
159,6993,2017,0.0
159,6993,2018,0.0
159,6993,2019,0.0
159,6994,2015,3.3333
159,6994,2016,3.5904
159,6994,2017,3.5631
159,6994,2018,3.7875
159,6994,2019,3.8307
160,5058,2015,0.0111
160,5058,2016,0.0112
160,5058,2017,0.0112
160,5058,2018,0.0112
160,5058,2019,0.0112
160,5059,2015,0.0336
160,5059,2016,0.0338
160,5059,2017,0.034
160,5059,2018,0.0343
160,5059,2019,0.0346
160,6992,2015,0.0
160,6992,2016,0.0
160,6992,2017,0.0
160,6992,2018,0.0
160,6992,2019,0.0
160,69921,2015,0.0
160,69921,2016,0.0
160,69921,2017,0.0
160,69921,2018,0.0
160,69921,2019,0.0
160,6993,2015,0.0
160,6993,2016,0.0
160,6993,2017,0.0
160,6993,2018,0.0
160,6993,2019,0.0
160,6994,2015,0.0
160,6994,2016,0.0
160,6994,2017,0.0
160,6994,2018,0.0
160,6994,2019,0.0
162,5058,2015,83.4158
162,5058,2016,85.0747
162,5058,2017,85.1642
162,5058,2018,84.8112
162,5058,2019,85.7278
162,5059,2015,15.4005
162,5059,2016,15.5035
162,5059,2017,15.5737
162,5059,2018,15.3238
162,5059,2019,15.917
162,5066,2015,0.0926
162,5066,2016,0.0721
162,5066,2017,0.0818
162,5066,2018,0.0633
162,5066,2019,0.0864
162,6795,2018,0.004
162,6795,2019,0.0103
162,6992,2015,0.0
162,6992,2016,0.0
162,6992,2017,0.0
162,6992,2018,0.0244
162,6992,2019,0.0
162,69921,2015,0.0
162,69921,2016,0.0
162,69921,2017,0.0
162,69921,2018,0.0
162,69921,2019,0.0
162,6993,2015,0.0
162,6993,2016,0.0
162,6993,2017,0.0
162,6993,2018,0.0282
162,6993,2019,0.0167
162,6994,2015,0.0768
162,6994,2016,0.077
162,6994,2017,0.0789
162,6994,2018,0.0776
162,6994,2019,0.068
153,5058,2015,5.6411
153,5058,2016,5.4551
153,5058,2017,5.4307
153,5058,2018,5.3734
153,5058,2019,5.3121
153,5059,2015,0.7572
153,5059,2016,0.7509
153,5059,2017,0.7646
153,5059,2018,0.7725
153,5059,2019,0.7802
153,5066,2015,0.0023
153,5066,2016,0.0028
153,5066,2017,0.0028
153,5066,2018,0.0031
153,5066,2019,0.0029
153,6795,2015,0.0366
153,6795,2016,0.0425
153,6795,2017,0.0629
153,6795,2018,0.0222
153,6795,2019,0.1794
153,6992,2015,0.0187
153,6992,2016,0.0
153,6992,2017,0.0748
153,6992,2018,0.0
153,6992,2019,0.1662
153,69921,2015,0.0187
153,69921,2016,0.0
153,69921,2017,0.0748
153,69921,2018,0.0
153,69921,2019,0.1662
153,6993,2015,0.0
153,6993,2016,0.0
153,6993,2017,0.0
153,6993,2018,0.0
153,6993,2019,0.0
153,6994,2015,0.046
153,6994,2016,0.0421
153,6994,2017,0.0407
153,6994,2018,0.044000000000000004
153,6994,2019,0.0427
156,5058,2015,988.1374
156,5058,2016,987.6769
156,5058,2017,981.972
156,5058,2018,976.712
156,5058,2019,971.4376
156,5059,2015,132.32399999999998
156,5059,2016,135.3047
156,5059,2017,131.9823
156,5059,2018,131.3096
156,5059,2019,127.9033
156,5066,2015,0.1049
156,5066,2016,0.1025
156,5066,2017,0.0915
156,5066,2018,0.0916
156,5066,2019,0.0937
156,6795,2015,0.0089
156,6795,2016,0.0288
156,6795,2017,0.0298
156,6795,2019,0.0225
156,6992,2015,0.0
156,6992,2016,0.0
156,6992,2017,0.0449
156,6992,2018,0.0
156,6992,2019,0.0199
156,69921,2015,0.0
156,69921,2016,0.0
156,69921,2017,0.0
156,69921,2018,0.0
156,69921,2019,0.0
156,6993,2015,0.0
156,6993,2016,0.0
156,6993,2017,0.0
156,6993,2018,0.0
156,6993,2019,0.0
156,6994,2015,0.2111
156,6994,2016,0.2069
156,6994,2017,0.1787
156,6994,2018,0.1849
156,6994,2019,0.1734
221,5058,2015,38.8575
221,5058,2016,39.6289
221,5058,2017,40.3906
221,5058,2018,41.1909
221,5058,2019,42.0073
221,5059,2015,1.9608
221,5059,2016,1.9999
221,5059,2017,2.0347
221,5059,2018,2.0736
221,5059,2019,2.1133
221,5066,2015,0.0048
221,5066,2016,0.004
221,5066,2017,0.004
221,5066,2018,0.004
221,5066,2019,0.004
221,6992,2015,0.0
221,6992,2016,0.0
221,6992,2017,0.0
221,6992,2018,0.0
221,6992,2019,0.0
221,69921,2015,0.0
221,69921,2016,0.0
221,69921,2017,0.0
221,69921,2018,0.0
221,69921,2019,0.0
221,6993,2015,0.0
221,6993,2016,0.0
221,6993,2017,0.0
221,6993,2018,0.0
221,6993,2019,0.0
221,6994,2015,0.18899999999999997
221,6994,2016,0.1606
221,6994,2017,0.1483
221,6994,2018,0.1366
221,6994,2019,0.1274
226,5058,2015,577.6626
226,5058,2016,607.07
226,5058,2017,629.3744
226,5058,2018,648.1477
226,5058,2019,666.9159
226,5059,2015,19.9813
226,5059,2016,21.0843
226,5059,2017,21.7618
226,5059,2018,22.3753
226,5059,2019,22.9888
226,5060,2015,6.6694
226,5060,2016,5.8932
226,5060,2017,6.2796
226,5060,2018,6.2157
226,5060,2019,5.4179
226,5066,2015,3.3103
226,5066,2016,2.8175
226,5066,2017,2.9789999999999996
226,5066,2018,3.0809
226,5066,2019,2.8238
226,6795,2015,25.4029
226,6795,2016,31.5343
226,6795,2017,26.7833
226,6795,2018,18.6551
226,6795,2019,7.3618
226,6992,2015,0.9482
226,6992,2016,0.7679
226,6992,2017,1.0082
226,6992,2018,0.3771
226,6992,2019,0.6692
226,69921,2015,0.8442
226,69921,2016,0.6762
226,69921,2017,0.9438
226,69921,2018,0.2904
226,69921,2019,0.5974
226,6993,2015,26.6475
226,6993,2016,15.5118
226,6993,2017,26.3759
226,6993,2018,8.8469
226,6993,2019,9.3338
226,6994,2015,0.2145
226,6994,2016,0.2286
226,6994,2017,0.2424
226,6994,2018,0.2605
226,6994,2019,0.2861
235,5058,2015,702.6193
235,5058,2016,781.0169
235,5058,2017,801.2738
235,5058,2018,824.5414
235,5058,2019,833.341
235,5059,2015,54.2289
235,5059,2016,63.2038
235,5059,2017,64.61
235,5059,2018,66.2498
235,5059,2019,66.9632
235,5060,2015,15.4959
235,5060,2016,15.7801
235,5060,2017,15.6693
235,5060,2018,9.2626
235,5060,2019,14.2701
235,5066,2015,1.7668
235,5066,2016,1.7737
235,5066,2017,1.7279
235,5066,2018,1.5864
235,5066,2019,1.6292
235,6795,2015,0.3485
235,6795,2016,0.2115
235,6795,2017,0.2829
235,6795,2018,0.4658
235,6795,2019,0.4724
235,6992,2015,0.0
235,6992,2016,0.0
235,6992,2017,0.0
235,6992,2018,0.0
235,6992,2019,0.0
235,69921,2015,0.0
235,69921,2016,0.0
235,69921,2017,0.0
235,69921,2018,0.0
235,69921,2019,0.0
235,6993,2015,0.0
235,6993,2016,0.0
235,6993,2017,0.0
235,6993,2018,0.0
235,6993,2019,0.0
235,6994,2015,0.1413
235,6994,2016,0.1389
235,6994,2017,0.1108
235,6994,2018,0.109
235,6994,2019,0.1099
165,5058,2015,4043.17
165,5058,2016,4168.18
165,5058,2017,4299.599
165,5058,2018,4436.7609999999995
165,5058,2019,4576.583
165,5059,2015,329.6797
165,5059,2016,345.7104
165,5059,2017,363.1417
165,5059,2018,376.2783
165,5059,2019,389.7994
165,5060,2015,383.5293
165,5060,2016,381.3618
165,5060,2017,406.0833
165,5060,2018,393.4042
165,5060,2019,424.7551
165,5066,2015,19.2103
165,5066,2016,19.7843
165,5066,2017,19.7297
165,5066,2018,19.3174
165,5066,2019,19.518
165,6795,2015,0.1619
165,6795,2016,0.5799
165,6795,2017,0.3397
165,6795,2018,0.2072
165,6795,2019,0.2095
165,6992,2015,0.0
165,6992,2016,0.0871
165,6992,2017,0.0672
165,6992,2018,0.0746
165,6992,2019,0.0448
165,69921,2015,0.0
165,69921,2016,0.0
165,69921,2017,0.0
165,69921,2018,0.0
165,69921,2019,0.0
165,6993,2015,0.0
165,6993,2016,0.0
165,6993,2017,0.0
165,6993,2018,0.0
165,6993,2019,0.0
165,6994,2015,1.1019
165,6994,2016,1.0622
165,6994,2017,1.1377
165,6994,2018,1.0414
165,6994,2019,0.9724
180,6992,2015,0.0
180,6992,2016,0.0
180,6992,2017,0.0
180,6992,2018,0.0
180,6992,2019,0.0
180,69921,2015,0.0
180,69921,2016,0.0
180,69921,2017,0.0
